split,seed,target_train_size,mol_id,split_role
scaffold,22,500,2803,train
scaffold,22,500,8469,train
scaffold,22,500,11263,train
scaffold,22,500,10617,train
scaffold,22,500,6785,train
scaffold,22,500,11074,train
scaffold,22,500,14401,train
scaffold,22,500,4836,train
scaffold,22,500,4856,train
scaffold,22,500,3199,train
scaffold,22,500,10774,train
scaffold,22,500,11625,train
scaffold,22,500,3205,train
scaffold,22,500,12385,train
scaffold,22,500,12534,train
scaffold,22,500,4132,train
scaffold,22,500,1979,train
scaffold,22,500,8658,train
scaffold,22,500,9267,train
scaffold,22,500,11346,train
scaffold,22,500,8780,train
scaffold,22,500,14499,train
scaffold,22,500,1443,train
scaffold,22,500,6210,train
scaffold,22,500,9272,train
scaffold,22,500,7357,train
scaffold,22,500,2807,train
scaffold,22,500,4743,train
scaffold,22,500,898,train
scaffold,22,500,11161,train
scaffold,22,500,14673,train
scaffold,22,500,13821,train
scaffold,22,500,13729,train
scaffold,22,500,2322,train
scaffold,22,500,9679,train
scaffold,22,500,11895,train
scaffold,22,500,10233,train
scaffold,22,500,12114,train
scaffold,22,500,9763,train
scaffold,22,500,14560,train
scaffold,22,500,12095,train
scaffold,22,500,14891,train
scaffold,22,500,205,train
scaffold,22,500,3635,train
scaffold,22,500,1370,train
scaffold,22,500,9121,train
scaffold,22,500,360,train
scaffold,22,500,5394,train
scaffold,22,500,12720,train
scaffold,22,500,13059,train
scaffold,22,500,3358,train
scaffold,22,500,568,train
scaffold,22,500,1004,train
scaffold,22,500,13376,train
scaffold,22,500,11868,train
scaffold,22,500,10907,train
scaffold,22,500,2844,train
scaffold,22,500,1723,train
scaffold,22,500,14165,train
scaffold,22,500,6821,train
scaffold,22,500,995,train
scaffold,22,500,9760,train
scaffold,22,500,14559,train
scaffold,22,500,6022,train
scaffold,22,500,6691,train
scaffold,22,500,2012,train
scaffold,22,500,2950,train
scaffold,22,500,9361,train
scaffold,22,500,3146,train
scaffold,22,500,2790,train
scaffold,22,500,1328,train
scaffold,22,500,10653,train
scaffold,22,500,2326,train
scaffold,22,500,7003,train
scaffold,22,500,13390,train
scaffold,22,500,13064,train
scaffold,22,500,8131,train
scaffold,22,500,12207,train
scaffold,22,500,11064,train
scaffold,22,500,9354,train
scaffold,22,500,5620,train
scaffold,22,500,13539,train
scaffold,22,500,5492,train
scaffold,22,500,1664,train
scaffold,22,500,10290,train
scaffold,22,500,10522,train
scaffold,22,500,14085,train
scaffold,22,500,12452,train
scaffold,22,500,4024,train
scaffold,22,500,11411,train
scaffold,22,500,11795,train
scaffold,22,500,9081,train
scaffold,22,500,15049,train
scaffold,22,500,14591,train
scaffold,22,500,4060,train
scaffold,22,500,834,train
scaffold,22,500,2596,train
scaffold,22,500,12794,train
scaffold,22,500,4376,train
scaffold,22,500,7594,train
scaffold,22,500,6588,train
scaffold,22,500,9908,train
scaffold,22,500,12820,train
scaffold,22,500,539,train
scaffold,22,500,4895,train
scaffold,22,500,12935,train
scaffold,22,500,1786,train
scaffold,22,500,2534,train
scaffold,22,500,812,train
scaffold,22,500,4533,train
scaffold,22,500,10005,train
scaffold,22,500,9712,train
scaffold,22,500,2089,train
scaffold,22,500,1737,train
scaffold,22,500,10167,train
scaffold,22,500,11946,train
scaffold,22,500,4649,train
scaffold,22,500,7627,train
scaffold,22,500,9298,train
scaffold,22,500,6687,train
scaffold,22,500,8656,train
scaffold,22,500,300,train
scaffold,22,500,14736,train
scaffold,22,500,9688,train
scaffold,22,500,11880,train
scaffold,22,500,6996,train
scaffold,22,500,11282,train
scaffold,22,500,13823,train
scaffold,22,500,9435,train
scaffold,22,500,6331,train
scaffold,22,500,12117,train
scaffold,22,500,6408,train
scaffold,22,500,4902,train
scaffold,22,500,1992,train
scaffold,22,500,14388,train
scaffold,22,500,10685,train
scaffold,22,500,247,train
scaffold,22,500,10793,train
scaffold,22,500,13549,train
scaffold,22,500,9766,train
scaffold,22,500,93,train
scaffold,22,500,11804,train
scaffold,22,500,4174,train
scaffold,22,500,10554,train
scaffold,22,500,13680,train
scaffold,22,500,2306,train
scaffold,22,500,3694,train
scaffold,22,500,7807,train
scaffold,22,500,6297,train
scaffold,22,500,12624,train
scaffold,22,500,8370,train
scaffold,22,500,11874,train
scaffold,22,500,2906,train
scaffold,22,500,2882,train
scaffold,22,500,10934,train
scaffold,22,500,11442,train
scaffold,22,500,1491,train
scaffold,22,500,1120,train
scaffold,22,500,9295,train
scaffold,22,500,8816,train
scaffold,22,500,10320,train
scaffold,22,500,14664,train
scaffold,22,500,11342,train
scaffold,22,500,12872,train
scaffold,22,500,15186,train
scaffold,22,500,10026,train
scaffold,22,500,6734,train
scaffold,22,500,9281,train
scaffold,22,500,9546,train
scaffold,22,500,7693,train
scaffold,22,500,2928,train
scaffold,22,500,7471,train
scaffold,22,500,8959,train
scaffold,22,500,11428,train
scaffold,22,500,194,train
scaffold,22,500,2841,train
scaffold,22,500,3040,train
scaffold,22,500,6902,train
scaffold,22,500,8040,train
scaffold,22,500,11105,train
scaffold,22,500,1985,train
scaffold,22,500,8031,train
scaffold,22,500,6827,train
scaffold,22,500,837,train
scaffold,22,500,1025,train
scaffold,22,500,9804,train
scaffold,22,500,12891,train
scaffold,22,500,12419,train
scaffold,22,500,8740,train
scaffold,22,500,8716,train
scaffold,22,500,8838,train
scaffold,22,500,882,train
scaffold,22,500,10353,train
scaffold,22,500,6980,train
scaffold,22,500,10014,train
scaffold,22,500,9492,train
scaffold,22,500,12887,train
scaffold,22,500,7254,train
scaffold,22,500,8675,train
scaffold,22,500,8468,train
scaffold,22,500,8907,train
scaffold,22,500,6974,train
scaffold,22,500,8427,train
scaffold,22,500,10074,train
scaffold,22,500,2138,train
scaffold,22,500,11830,train
scaffold,22,500,12434,train
scaffold,22,500,10789,train
scaffold,22,500,6031,train
scaffold,22,500,1392,train
scaffold,22,500,9561,train
scaffold,22,500,2817,train
scaffold,22,500,7844,train
scaffold,22,500,11284,train
scaffold,22,500,10240,train
scaffold,22,500,9649,train
scaffold,22,500,11716,train
scaffold,22,500,2859,train
scaffold,22,500,10574,train
scaffold,22,500,6327,train
scaffold,22,500,11846,train
scaffold,22,500,10428,train
scaffold,22,500,656,train
scaffold,22,500,9914,train
scaffold,22,500,9350,train
scaffold,22,500,8035,train
scaffold,22,500,12943,train
scaffold,22,500,8446,train
scaffold,22,500,12171,train
scaffold,22,500,11561,train
scaffold,22,500,3075,train
scaffold,22,500,6915,train
scaffold,22,500,7515,train
scaffold,22,500,6344,train
scaffold,22,500,10262,train
scaffold,22,500,13263,train
scaffold,22,500,1458,train
scaffold,22,500,658,train
scaffold,22,500,6365,train
scaffold,22,500,5333,train
scaffold,22,500,3334,train
scaffold,22,500,2751,train
scaffold,22,500,9301,train
scaffold,22,500,12279,train
scaffold,22,500,8349,train
scaffold,22,500,4373,train
scaffold,22,500,15114,train
scaffold,22,500,11194,train
scaffold,22,500,6533,train
scaffold,22,500,13114,train
scaffold,22,500,9390,train
scaffold,22,500,8039,train
scaffold,22,500,13593,train
scaffold,22,500,2304,train
scaffold,22,500,9411,train
scaffold,22,500,12692,train
scaffold,22,500,9765,train
scaffold,22,500,2962,train
scaffold,22,500,8043,train
scaffold,22,500,6039,train
scaffold,22,500,619,train
scaffold,22,500,9459,train
scaffold,22,500,8241,train
scaffold,22,500,8565,train
scaffold,22,500,6757,train
scaffold,22,500,6364,train
scaffold,22,500,6698,train
scaffold,22,500,3162,train
scaffold,22,500,1310,train
scaffold,22,500,11931,train
scaffold,22,500,7386,train
scaffold,22,500,9724,train
scaffold,22,500,6959,train
scaffold,22,500,4898,train
scaffold,22,500,8024,train
scaffold,22,500,4476,train
scaffold,22,500,11536,train
scaffold,22,500,773,train
scaffold,22,500,9750,train
scaffold,22,500,1912,train
scaffold,22,500,6264,train
scaffold,22,500,9456,train
scaffold,22,500,3907,train
scaffold,22,500,2182,train
scaffold,22,500,14811,train
scaffold,22,500,9214,train
scaffold,22,500,1818,train
scaffold,22,500,11608,train
scaffold,22,500,10082,train
scaffold,22,500,5796,train
scaffold,22,500,9671,train
scaffold,22,500,924,train
scaffold,22,500,8759,train
scaffold,22,500,6168,train
scaffold,22,500,4863,train
scaffold,22,500,4910,train
scaffold,22,500,13119,train
scaffold,22,500,2634,train
scaffold,22,500,9209,train
scaffold,22,500,12323,train
scaffold,22,500,5806,train
scaffold,22,500,14509,train
scaffold,22,500,11800,train
scaffold,22,500,10435,train
scaffold,22,500,2590,train
scaffold,22,500,3842,train
scaffold,22,500,474,train
scaffold,22,500,5466,train
scaffold,22,500,15183,train
scaffold,22,500,6934,train
scaffold,22,500,13721,train
scaffold,22,500,5809,train
scaffold,22,500,9867,train
scaffold,22,500,12341,train
scaffold,22,500,5362,train
scaffold,22,500,2554,train
scaffold,22,500,5641,train
scaffold,22,500,14088,train
scaffold,22,500,12241,train
scaffold,22,500,6189,train
scaffold,22,500,13104,train
scaffold,22,500,8001,train
scaffold,22,500,13427,train
scaffold,22,500,14669,train
scaffold,22,500,12364,train
scaffold,22,500,11651,train
scaffold,22,500,6695,train
scaffold,22,500,7265,train
scaffold,22,500,12743,train
scaffold,22,500,922,train
scaffold,22,500,5621,train
scaffold,22,500,2763,train
scaffold,22,500,6521,train
scaffold,22,500,1977,train
scaffold,22,500,1269,train
scaffold,22,500,2783,train
scaffold,22,500,15224,train
scaffold,22,500,13158,train
scaffold,22,500,8705,train
scaffold,22,500,14971,train
scaffold,22,500,8749,train
scaffold,22,500,5478,train
scaffold,22,500,2316,train
scaffold,22,500,13123,train
scaffold,22,500,4617,train
scaffold,22,500,9258,train
scaffold,22,500,623,train
scaffold,22,500,1183,train
scaffold,22,500,3415,train
scaffold,22,500,11426,train
scaffold,22,500,7159,train
scaffold,22,500,10534,train
scaffold,22,500,13874,train
scaffold,22,500,5940,train
scaffold,22,500,14138,train
scaffold,22,500,5449,train
scaffold,22,500,5580,train
scaffold,22,500,14555,train
scaffold,22,500,2644,train
scaffold,22,500,3970,train
scaffold,22,500,10533,train
scaffold,22,500,5146,train
scaffold,22,500,4615,train
scaffold,22,500,2929,train
scaffold,22,500,12896,train
scaffold,22,500,2752,train
scaffold,22,500,9253,train
scaffold,22,500,12146,train
scaffold,22,500,8194,train
scaffold,22,500,14900,train
scaffold,22,500,12072,train
scaffold,22,500,2900,train
scaffold,22,500,1307,train
scaffold,22,500,5709,train
scaffold,22,500,5844,train
scaffold,22,500,13452,train
scaffold,22,500,5184,train
scaffold,22,500,14995,train
scaffold,22,500,4078,train
scaffold,22,500,3862,train
scaffold,22,500,13829,train
scaffold,22,500,5488,train
scaffold,22,500,1937,train
scaffold,22,500,1714,train
scaffold,22,500,2500,train
scaffold,22,500,5177,train
scaffold,22,500,10732,train
scaffold,22,500,3888,train
scaffold,22,500,5223,train
scaffold,22,500,9738,train
scaffold,22,500,6908,train
scaffold,22,500,6261,train
scaffold,22,500,7833,train
scaffold,22,500,6829,train
scaffold,22,500,14831,train
scaffold,22,500,9010,train
scaffold,22,500,1769,train
scaffold,22,500,9795,train
scaffold,22,500,2785,train
scaffold,22,500,1449,train
scaffold,22,500,12309,train
scaffold,22,500,4527,train
scaffold,22,500,1532,train
scaffold,22,500,7593,train
scaffold,22,500,7486,train
scaffold,22,500,11468,train
scaffold,22,500,1784,train
scaffold,22,500,5254,train
scaffold,22,500,11735,train
scaffold,22,500,10472,train
scaffold,22,500,445,train
scaffold,22,500,7960,train
scaffold,22,500,2749,train
scaffold,22,500,9762,train
scaffold,22,500,2033,train
scaffold,22,500,9040,train
scaffold,22,500,7250,train
scaffold,22,500,10648,train
scaffold,22,500,14293,train
scaffold,22,500,2609,train
scaffold,22,500,8117,train
scaffold,22,500,9988,train
scaffold,22,500,1502,train
scaffold,22,500,5950,train
scaffold,22,500,14229,train
scaffold,22,500,769,train
scaffold,22,500,5827,train
scaffold,22,500,1700,train
scaffold,22,500,8790,train
scaffold,22,500,10764,train
scaffold,22,500,13548,train
scaffold,22,500,4339,train
scaffold,22,500,715,train
scaffold,22,500,280,train
scaffold,22,500,7427,train
scaffold,22,500,9104,train
scaffold,22,500,4830,train
scaffold,22,500,13273,train
scaffold,22,500,7965,train
scaffold,22,500,10640,train
scaffold,22,500,14780,train
scaffold,22,500,4704,train
scaffold,22,500,5934,train
scaffold,22,500,1538,train
scaffold,22,500,4323,train
scaffold,22,500,12201,train
scaffold,22,500,9284,train
scaffold,22,500,10391,train
scaffold,22,500,13880,train
scaffold,22,500,13827,train
scaffold,22,500,10124,train
scaffold,22,500,14797,train
scaffold,22,500,8798,train
scaffold,22,500,496,train
scaffold,22,500,12122,train
scaffold,22,500,12396,train
scaffold,22,500,1553,train
scaffold,22,500,1232,train
scaffold,22,500,9189,train
scaffold,22,500,5899,train
scaffold,22,500,1573,train
scaffold,22,500,1847,train
scaffold,22,500,5608,train
scaffold,22,500,11167,train
scaffold,22,500,9191,train
scaffold,22,500,6302,train
scaffold,22,500,9418,train
scaffold,22,500,2307,train
scaffold,22,500,8911,train
scaffold,22,500,1729,train
scaffold,22,500,14157,train
scaffold,22,500,10752,train
scaffold,22,500,12321,train
scaffold,22,500,13522,train
scaffold,22,500,10145,train
scaffold,22,500,8417,train
scaffold,22,500,11606,train
scaffold,22,500,9141,train
scaffold,22,500,10352,train
scaffold,22,500,4047,train
scaffold,22,500,3503,train
scaffold,22,500,5946,train
scaffold,22,500,9527,train
scaffold,22,500,6714,train
scaffold,22,500,4280,train
scaffold,22,500,9441,train
scaffold,22,500,6971,train
scaffold,22,500,6334,train
scaffold,22,500,7446,train
scaffold,22,500,690,train
scaffold,22,500,3553,train
