split,seed,target_train_size,mol_id,split_role
random,22,3000,14448,train
random,22,3000,11139,train
random,22,3000,3375,train
random,22,3000,6260,train
random,22,3000,3813,train
random,22,3000,7323,train
random,22,3000,6450,train
random,22,3000,7214,train
random,22,3000,8707,train
random,22,3000,14327,train
random,22,3000,13558,train
random,22,3000,8100,train
random,22,3000,9893,train
random,22,3000,10282,train
random,22,3000,1118,train
random,22,3000,929,train
random,22,3000,14825,train
random,22,3000,2754,train
random,22,3000,5486,train
random,22,3000,1188,train
random,22,3000,13393,train
random,22,3000,13231,train
random,22,3000,494,train
random,22,3000,1610,train
random,22,3000,8404,train
random,22,3000,13685,train
random,22,3000,5591,train
random,22,3000,6688,train
random,22,3000,13317,train
random,22,3000,12546,train
random,22,3000,6219,train
random,22,3000,1973,train
random,22,3000,7777,train
random,22,3000,4128,train
random,22,3000,3198,train
random,22,3000,12981,train
random,22,3000,10591,train
random,22,3000,8576,train
random,22,3000,8486,train
random,22,3000,6453,train
random,22,3000,2655,train
random,22,3000,5077,train
random,22,3000,4489,train
random,22,3000,8617,train
random,22,3000,893,train
random,22,3000,2746,train
random,22,3000,1904,train
random,22,3000,18,train
random,22,3000,3606,train
random,22,3000,393,train
random,22,3000,3242,train
random,22,3000,13153,train
random,22,3000,14776,train
random,22,3000,1565,train
random,22,3000,2344,train
random,22,3000,11720,train
random,22,3000,8171,train
random,22,3000,15099,train
random,22,3000,13052,train
random,22,3000,5385,train
random,22,3000,8820,train
random,22,3000,13693,train
random,22,3000,7792,train
random,22,3000,11810,train
random,22,3000,14215,train
random,22,3000,10729,train
random,22,3000,11447,train
random,22,3000,7467,train
random,22,3000,5756,train
random,22,3000,10468,train
random,22,3000,12360,train
random,22,3000,7482,train
random,22,3000,10450,train
random,22,3000,5011,train
random,22,3000,12223,train
random,22,3000,8234,train
random,22,3000,11172,train
random,22,3000,3100,train
random,22,3000,6439,train
random,22,3000,9500,train
random,22,3000,12661,train
random,22,3000,6424,train
random,22,3000,5096,train
random,22,3000,9593,train
random,22,3000,5234,train
random,22,3000,10975,train
random,22,3000,10595,train
random,22,3000,4993,train
random,22,3000,5113,train
random,22,3000,8679,train
random,22,3000,2820,train
random,22,3000,715,train
random,22,3000,3541,train
random,22,3000,14997,train
random,22,3000,2592,train
random,22,3000,5043,train
random,22,3000,6091,train
random,22,3000,832,train
random,22,3000,12724,train
random,22,3000,9741,train
random,22,3000,14953,train
random,22,3000,1225,train
random,22,3000,10330,train
random,22,3000,10719,train
random,22,3000,13588,train
random,22,3000,13871,train
random,22,3000,5937,train
random,22,3000,551,train
random,22,3000,10250,train
random,22,3000,645,train
random,22,3000,7846,train
random,22,3000,7744,train
random,22,3000,1256,train
random,22,3000,12640,train
random,22,3000,2867,train
random,22,3000,6291,train
random,22,3000,8338,train
random,22,3000,14212,train
random,22,3000,11299,train
random,22,3000,3636,train
random,22,3000,2422,train
random,22,3000,6435,train
random,22,3000,6041,train
random,22,3000,10589,train
random,22,3000,3159,train
random,22,3000,1151,train
random,22,3000,8084,train
random,22,3000,5605,train
random,22,3000,8202,train
random,22,3000,104,train
random,22,3000,13312,train
random,22,3000,2007,train
random,22,3000,14061,train
random,22,3000,9033,train
random,22,3000,9645,train
random,22,3000,8832,train
random,22,3000,2114,train
random,22,3000,5540,train
random,22,3000,1189,train
random,22,3000,9158,train
random,22,3000,5791,train
random,22,3000,588,train
random,22,3000,3834,train
random,22,3000,8247,train
random,22,3000,12313,train
random,22,3000,7040,train
random,22,3000,11772,train
random,22,3000,14655,train
random,22,3000,11210,train
random,22,3000,8687,train
random,22,3000,11571,train
random,22,3000,8936,train
random,22,3000,4253,train
random,22,3000,13931,train
random,22,3000,9316,train
random,22,3000,11983,train
random,22,3000,3133,train
random,22,3000,6024,train
random,22,3000,3858,train
random,22,3000,12228,train
random,22,3000,9678,train
random,22,3000,10008,train
random,22,3000,3670,train
random,22,3000,484,train
random,22,3000,15152,train
random,22,3000,8915,train
random,22,3000,1789,train
random,22,3000,4801,train
random,22,3000,1549,train
random,22,3000,8199,train
random,22,3000,9465,train
random,22,3000,8204,train
random,22,3000,13074,train
random,22,3000,12671,train
random,22,3000,9576,train
random,22,3000,4718,train
random,22,3000,9470,train
random,22,3000,5974,train
random,22,3000,9076,train
random,22,3000,12541,train
random,22,3000,11304,train
random,22,3000,1398,train
random,22,3000,2522,train
random,22,3000,941,train
random,22,3000,10607,train
random,22,3000,4970,train
random,22,3000,1111,train
random,22,3000,2203,train
random,22,3000,12609,train
random,22,3000,10353,train
random,22,3000,4107,train
random,22,3000,3602,train
random,22,3000,11686,train
random,22,3000,3260,train
random,22,3000,14912,train
random,22,3000,5703,train
random,22,3000,11767,train
random,22,3000,11609,train
random,22,3000,12335,train
random,22,3000,14103,train
random,22,3000,8961,train
random,22,3000,12989,train
random,22,3000,685,train
random,22,3000,9514,train
random,22,3000,2915,train
random,22,3000,3568,train
random,22,3000,10407,train
random,22,3000,2430,train
random,22,3000,7349,train
random,22,3000,5475,train
random,22,3000,5257,train
random,22,3000,10750,train
random,22,3000,7330,train
random,22,3000,13017,train
random,22,3000,932,train
random,22,3000,12528,train
random,22,3000,6840,train
random,22,3000,7631,train
random,22,3000,2147,train
random,22,3000,8340,train
random,22,3000,10853,train
random,22,3000,7376,train
random,22,3000,9887,train
random,22,3000,14400,train
random,22,3000,4883,train
random,22,3000,13682,train
