split,seed,target_train_size,mol_id,split_role
random,11,500,11224,train
random,11,500,13139,train
random,11,500,273,train
random,11,500,5766,train
random,11,500,11248,train
random,11,500,5952,train
random,11,500,12724,train
random,11,500,9616,train
random,11,500,15098,train
random,11,500,12430,train
random,11,500,8924,train
random,11,500,4295,train
random,11,500,9465,train
random,11,500,7403,train
random,11,500,11010,train
random,11,500,176,train
random,11,500,748,train
random,11,500,13701,train
random,11,500,11199,train
random,11,500,11711,train
random,11,500,7800,train
random,11,500,11707,train
random,11,500,12676,train
random,11,500,10027,train
random,11,500,3044,train
random,11,500,14509,train
random,11,500,3882,train
random,11,500,13812,train
random,11,500,8944,train
random,11,500,13006,train
random,11,500,9568,train
random,11,500,14310,train
random,11,500,4214,train
random,11,500,15029,train
random,11,500,9260,train
random,11,500,8266,train
random,11,500,1585,train
random,11,500,3982,train
random,11,500,8026,train
random,11,500,3259,train
random,11,500,7095,train
random,11,500,5933,train
random,11,500,4478,train
random,11,500,4664,train
random,11,500,695,train
random,11,500,2225,train
random,11,500,10665,train
random,11,500,6892,train
random,11,500,1414,train
random,11,500,9805,train
random,11,500,1069,train
random,11,500,15215,train
random,11,500,8753,train
random,11,500,4191,train
random,11,500,5879,train
random,11,500,7355,train
random,11,500,9602,train
random,11,500,5855,train
random,11,500,5487,train
random,11,500,1097,train
random,11,500,4615,train
random,11,500,719,train
random,11,500,10413,train
random,11,500,9822,train
random,11,500,548,train
random,11,500,8124,train
random,11,500,8608,train
random,11,500,8572,train
random,11,500,12191,train
random,11,500,6254,train
random,11,500,3374,train
random,11,500,7733,train
random,11,500,481,train
random,11,500,10798,train
random,11,500,5360,train
random,11,500,1034,train
random,11,500,11046,train
random,11,500,14195,train
random,11,500,7404,train
random,11,500,4461,train
random,11,500,9366,train
random,11,500,303,train
random,11,500,4033,train
random,11,500,5394,train
random,11,500,12824,train
random,11,500,7114,train
random,11,500,58,train
random,11,500,12572,train
random,11,500,3450,train
random,11,500,11802,train
random,11,500,11876,train
random,11,500,13755,train
random,11,500,11509,train
random,11,500,7578,train
random,11,500,5023,train
random,11,500,6210,train
random,11,500,10247,train
random,11,500,9919,train
random,11,500,4130,train
random,11,500,2511,train
random,11,500,4864,train
random,11,500,15121,train
random,11,500,10735,train
random,11,500,9756,train
random,11,500,9346,train
random,11,500,8261,train
random,11,500,3678,train
random,11,500,13296,train
random,11,500,12641,train
random,11,500,664,train
random,11,500,4684,train
random,11,500,4812,train
random,11,500,6009,train
random,11,500,4590,train
random,11,500,3251,train
random,11,500,2930,train
random,11,500,13380,train
random,11,500,9940,train
random,11,500,14193,train
random,11,500,8071,train
random,11,500,9697,train
random,11,500,1986,train
random,11,500,13228,train
random,11,500,4122,train
random,11,500,14664,train
random,11,500,14007,train
random,11,500,5315,train
random,11,500,3989,train
random,11,500,5811,train
random,11,500,1036,train
random,11,500,11662,train
random,11,500,8733,train
random,11,500,11215,train
random,11,500,5948,train
random,11,500,14587,train
random,11,500,11118,train
random,11,500,14813,train
random,11,500,1866,train
random,11,500,14385,train
random,11,500,4804,train
random,11,500,9202,train
random,11,500,5742,train
random,11,500,155,train
random,11,500,13062,train
random,11,500,10098,train
random,11,500,12277,train
random,11,500,8622,train
random,11,500,13458,train
random,11,500,2100,train
random,11,500,9695,train
random,11,500,1950,train
random,11,500,5935,train
random,11,500,11965,train
random,11,500,15007,train
random,11,500,12037,train
random,11,500,12118,train
random,11,500,7836,train
random,11,500,507,train
random,11,500,567,train
random,11,500,13827,train
random,11,500,12200,train
random,11,500,9376,train
random,11,500,8429,train
random,11,500,8363,train
random,11,500,12536,train
random,11,500,11537,train
random,11,500,11385,train
random,11,500,1796,train
random,11,500,8166,train
random,11,500,8990,train
random,11,500,8184,train
random,11,500,9571,train
random,11,500,3833,train
random,11,500,8373,train
random,11,500,897,train
random,11,500,5633,train
random,11,500,11552,train
random,11,500,285,train
random,11,500,6155,train
random,11,500,9975,train
random,11,500,10343,train
random,11,500,508,train
random,11,500,9456,train
random,11,500,2234,train
random,11,500,10023,train
random,11,500,13802,train
random,11,500,14910,train
random,11,500,8590,train
random,11,500,14403,train
random,11,500,9649,train
random,11,500,14069,train
random,11,500,12881,train
random,11,500,4387,train
random,11,500,12538,train
random,11,500,12388,train
random,11,500,10585,train
random,11,500,1410,train
random,11,500,6436,train
random,11,500,14992,train
random,11,500,4066,train
random,11,500,10306,train
random,11,500,10564,train
random,11,500,8183,train
random,11,500,6125,train
random,11,500,9022,train
random,11,500,10030,train
random,11,500,8090,train
random,11,500,927,train
random,11,500,14907,train
random,11,500,10424,train
random,11,500,14923,train
random,11,500,7257,train
random,11,500,10333,train
random,11,500,3657,train
random,11,500,14411,train
random,11,500,12072,train
random,11,500,9347,train
random,11,500,5805,train
random,11,500,12867,train
random,11,500,13013,train
random,11,500,887,train
random,11,500,8475,train
random,11,500,14637,train
random,11,500,14261,train
random,11,500,5070,train
random,11,500,9741,train
random,11,500,9547,train
random,11,500,3218,train
random,11,500,5806,train
random,11,500,13706,train
random,11,500,10879,train
random,11,500,5187,train
random,11,500,9318,train
random,11,500,9484,train
random,11,500,13553,train
random,11,500,10075,train
random,11,500,11326,train
random,11,500,7735,train
random,11,500,561,train
random,11,500,13497,train
random,11,500,12338,train
random,11,500,5622,train
random,11,500,5459,train
random,11,500,11959,train
random,11,500,1072,train
random,11,500,7068,train
random,11,500,9576,train
random,11,500,8350,train
random,11,500,1638,train
random,11,500,14617,train
random,11,500,7016,train
random,11,500,6937,train
random,11,500,9403,train
random,11,500,8125,train
random,11,500,9835,train
random,11,500,4658,train
random,11,500,12243,train
random,11,500,345,train
random,11,500,9280,train
random,11,500,11588,train
random,11,500,15096,train
random,11,500,6303,train
random,11,500,65,train
random,11,500,14210,train
random,11,500,5227,train
random,11,500,11210,train
random,11,500,12632,train
random,11,500,12763,train
random,11,500,12833,train
random,11,500,8491,train
random,11,500,10986,train
random,11,500,7742,train
random,11,500,4043,train
random,11,500,12469,train
random,11,500,6381,train
random,11,500,13486,train
random,11,500,3816,train
random,11,500,13795,train
random,11,500,2764,train
random,11,500,13911,train
random,11,500,10636,train
random,11,500,8281,train
random,11,500,7580,train
random,11,500,3592,train
random,11,500,2707,train
random,11,500,9201,train
random,11,500,3139,train
random,11,500,12261,train
random,11,500,10213,train
random,11,500,7564,train
random,11,500,2705,train
random,11,500,10834,train
random,11,500,6351,train
random,11,500,14083,train
random,11,500,4289,train
random,11,500,2407,train
random,11,500,3510,train
random,11,500,3244,train
random,11,500,8397,train
random,11,500,1349,train
random,11,500,8804,train
random,11,500,6297,train
random,11,500,9278,train
random,11,500,13355,train
random,11,500,2713,train
random,11,500,8499,train
random,11,500,2926,train
random,11,500,8490,train
random,11,500,1388,train
random,11,500,13405,train
random,11,500,10794,train
random,11,500,7814,train
random,11,500,5837,train
random,11,500,1663,train
random,11,500,9472,train
random,11,500,2604,train
random,11,500,8046,train
random,11,500,6339,train
random,11,500,11303,train
random,11,500,9641,train
random,11,500,4756,train
random,11,500,10805,train
random,11,500,7376,train
random,11,500,1705,train
random,11,500,4054,train
random,11,500,1318,train
random,11,500,3995,train
random,11,500,15183,train
random,11,500,2166,train
random,11,500,2780,train
random,11,500,8546,train
random,11,500,8927,train
random,11,500,88,train
random,11,500,5560,train
random,11,500,14271,train
random,11,500,4675,train
random,11,500,885,train
random,11,500,8338,train
random,11,500,312,train
random,11,500,13441,train
random,11,500,10678,train
random,11,500,995,train
random,11,500,5803,train
random,11,500,4318,train
random,11,500,5699,train
random,11,500,1542,train
random,11,500,13846,train
random,11,500,11124,train
random,11,500,617,train
random,11,500,10028,train
random,11,500,2282,train
random,11,500,9085,train
random,11,500,4446,train
random,11,500,12837,train
random,11,500,3889,train
random,11,500,2250,train
random,11,500,14235,train
random,11,500,11562,train
random,11,500,13454,train
random,11,500,14490,train
random,11,500,12674,train
random,11,500,14072,train
random,11,500,14888,train
random,11,500,14705,train
random,11,500,6388,train
random,11,500,10685,train
random,11,500,7846,train
random,11,500,3035,train
random,11,500,10481,train
random,11,500,13053,train
random,11,500,15031,train
random,11,500,5977,train
random,11,500,4645,train
random,11,500,1960,train
random,11,500,12412,train
random,11,500,15047,train
random,11,500,1454,train
random,11,500,2869,train
random,11,500,12891,train
random,11,500,6563,train
random,11,500,4053,train
random,11,500,14673,train
random,11,500,12213,train
random,11,500,7012,train
random,11,500,4453,train
random,11,500,12391,train
random,11,500,9135,train
random,11,500,6672,train
random,11,500,4610,train
random,11,500,9639,train
random,11,500,12171,train
random,11,500,8999,train
random,11,500,5953,train
random,11,500,3591,train
random,11,500,1039,train
random,11,500,7739,train
random,11,500,2181,train
random,11,500,11021,train
random,11,500,14,train
random,11,500,7133,train
random,11,500,5883,train
random,11,500,6774,train
random,11,500,12069,train
random,11,500,8286,train
random,11,500,12788,train
random,11,500,11349,train
random,11,500,3845,train
random,11,500,12021,train
random,11,500,4038,train
random,11,500,11886,train
random,11,500,2108,train
random,11,500,4624,train
random,11,500,8838,train
random,11,500,3130,train
random,11,500,4834,train
random,11,500,14005,train
random,11,500,12416,train
random,11,500,5705,train
random,11,500,8370,train
random,11,500,1045,train
random,11,500,10750,train
random,11,500,10407,train
random,11,500,8945,train
random,11,500,10689,train
random,11,500,4285,train
random,11,500,1401,train
random,11,500,8226,train
random,11,500,8328,train
random,11,500,5857,train
random,11,500,11051,train
random,11,500,6509,train
random,11,500,7171,train
random,11,500,7790,train
random,11,500,1225,train
random,11,500,5789,train
random,11,500,11409,train
random,11,500,8554,train
random,11,500,6583,train
random,11,500,11974,train
random,11,500,8143,train
random,11,500,3520,train
random,11,500,3578,train
random,11,500,2056,train
random,11,500,351,train
random,11,500,2179,train
random,11,500,14283,train
random,11,500,1354,train
random,11,500,3198,train
random,11,500,14628,train
random,11,500,3647,train
random,11,500,187,train
random,11,500,6228,train
random,11,500,11997,train
random,11,500,13214,train
random,11,500,5612,train
random,11,500,327,train
random,11,500,1783,train
random,11,500,10884,train
random,11,500,11293,train
random,11,500,10788,train
random,11,500,3498,train
random,11,500,7963,train
random,11,500,3526,train
random,11,500,6683,train
random,11,500,13023,train
random,11,500,10885,train
random,11,500,9712,train
random,11,500,7469,train
random,11,500,2417,train
random,11,500,9176,train
random,11,500,5745,train
random,11,500,14422,train
random,11,500,11126,train
random,11,500,14731,train
random,11,500,5008,train
random,11,500,7981,train
random,11,500,4073,train
random,11,500,11043,train
random,11,500,15193,train
random,11,500,701,train
random,11,500,5821,train
random,11,500,284,train
random,11,500,4469,train
random,11,500,408,train
random,11,500,8710,train
random,11,500,3134,train
random,11,500,2186,train
random,11,500,2810,train
random,11,500,10944,train
random,11,500,12239,train
random,11,500,7970,train
random,11,500,6445,train
random,11,500,7610,train
random,11,500,9112,train
random,11,500,5020,train
random,11,500,10502,train
random,11,500,1767,train
random,11,500,8627,train
random,11,500,3393,train
random,11,500,4977,train
random,11,500,1092,val
random,11,500,12044,val
random,11,500,7140,val
random,11,500,9747,val
random,11,500,10276,val
random,11,500,8961,val
random,11,500,12816,val
random,11,500,11267,val
random,11,500,11104,val
random,11,500,9186,val
random,11,500,13922,val
random,11,500,11670,val
random,11,500,3110,val
random,11,500,770,val
random,11,500,5919,val
random,11,500,13853,val
random,11,500,5391,val
random,11,500,4410,val
random,11,500,6075,val
random,11,500,11271,val
random,11,500,14197,val
random,11,500,6847,val
random,11,500,511,val
random,11,500,12544,val
random,11,500,9546,val
random,11,500,1817,val
random,11,500,12513,val
random,11,500,7994,val
random,11,500,7586,val
random,11,500,1000,val
random,11,500,15223,val
random,11,500,6370,val
random,11,500,1825,val
random,11,500,8267,val
random,11,500,12534,val
random,11,500,2674,val
random,11,500,11094,val
random,11,500,6940,val
random,11,500,3787,val
random,11,500,8162,val
random,11,500,7311,val
random,11,500,5994,val
random,11,500,7727,val
random,11,500,14544,val
random,11,500,389,val
random,11,500,6660,val
random,11,500,1406,val
random,11,500,608,val
random,11,500,3007,val
random,11,500,533,val
random,11,500,9922,val
random,11,500,14944,val
random,11,500,1333,val
random,11,500,6437,val
random,11,500,11228,val
random,11,500,6299,val
random,11,500,10322,val
random,11,500,13675,val
random,11,500,7240,val
random,11,500,2192,val
random,11,500,11822,val
random,11,500,11939,val
random,11,500,3435,val
random,11,500,6642,val
random,11,500,2254,val
random,11,500,12271,val
random,11,500,905,val
random,11,500,12912,val
random,11,500,3083,val
random,11,500,9149,val
random,11,500,14109,val
random,11,500,924,val
random,11,500,8347,val
random,11,500,12114,val
random,11,500,8482,val
random,11,500,15163,val
random,11,500,638,val
random,11,500,13839,val
random,11,500,4364,val
random,11,500,7524,val
random,11,500,11839,val
random,11,500,4594,val
random,11,500,10067,val
random,11,500,10021,val
random,11,500,4251,val
random,11,500,12755,val
random,11,500,2842,val
random,11,500,1057,val
random,11,500,12123,val
random,11,500,1898,val
random,11,500,12846,val
random,11,500,2843,val
random,11,500,4058,val
random,11,500,11344,val
random,11,500,13826,val
random,11,500,13201,val
random,11,500,4709,val
random,11,500,1656,val
random,11,500,6848,val
random,11,500,4543,val
random,11,500,5533,val
random,11,500,14439,val
random,11,500,14309,val
random,11,500,12199,val
random,11,500,9628,val
random,11,500,8976,val
random,11,500,6318,val
random,11,500,10015,val
random,11,500,3319,val
random,11,500,9930,val
random,11,500,688,val
random,11,500,13873,val
random,11,500,13496,val
random,11,500,15224,val
random,11,500,13135,val
random,11,500,14080,val
random,11,500,10119,val
