split,seed,target_train_size,mol_id,split_role
scaffold,33,8000,14772,train
scaffold,33,8000,840,train
scaffold,33,8000,6482,train
scaffold,33,8000,15195,train
scaffold,33,8000,12946,train
scaffold,33,8000,8721,train
scaffold,33,8000,6370,train
scaffold,33,8000,13233,train
scaffold,33,8000,3947,train
scaffold,33,8000,11536,train
scaffold,33,8000,7054,train
scaffold,33,8000,8772,train
scaffold,33,8000,7136,train
scaffold,33,8000,10154,train
scaffold,33,8000,12734,train
scaffold,33,8000,11765,train
scaffold,33,8000,9656,train
scaffold,33,8000,12633,train
scaffold,33,8000,11356,train
scaffold,33,8000,4310,train
scaffold,33,8000,14343,train
scaffold,33,8000,3537,train
scaffold,33,8000,14709,train
scaffold,33,8000,14925,train
scaffold,33,8000,9478,train
scaffold,33,8000,1372,train
scaffold,33,8000,7771,train
scaffold,33,8000,3362,train
scaffold,33,8000,13362,train
scaffold,33,8000,10854,train
scaffold,33,8000,11762,train
scaffold,33,8000,8548,train
scaffold,33,8000,13103,train
scaffold,33,8000,5489,train
scaffold,33,8000,15166,train
scaffold,33,8000,859,train
scaffold,33,8000,8952,train
scaffold,33,8000,8872,train
scaffold,33,8000,10909,train
scaffold,33,8000,13800,train
scaffold,33,8000,10580,train
scaffold,33,8000,13100,train
scaffold,33,8000,4272,train
scaffold,33,8000,8987,train
scaffold,33,8000,14616,train
scaffold,33,8000,3381,train
scaffold,33,8000,8154,train
scaffold,33,8000,9732,train
scaffold,33,8000,10780,train
scaffold,33,8000,2084,train
scaffold,33,8000,7214,train
scaffold,33,8000,7555,train
scaffold,33,8000,8311,train
scaffold,33,8000,1188,train
scaffold,33,8000,11229,train
scaffold,33,8000,6413,train
scaffold,33,8000,15220,train
scaffold,33,8000,8915,train
scaffold,33,8000,2826,train
scaffold,33,8000,5562,train
scaffold,33,8000,8611,train
scaffold,33,8000,11714,train
scaffold,33,8000,14876,train
scaffold,33,8000,7930,train
scaffold,33,8000,5018,train
scaffold,33,8000,1061,train
scaffold,33,8000,9675,train
scaffold,33,8000,14562,train
scaffold,33,8000,11224,train
scaffold,33,8000,11792,train
scaffold,33,8000,11069,train
scaffold,33,8000,995,train
scaffold,33,8000,13210,train
scaffold,33,8000,9936,train
scaffold,33,8000,10943,train
scaffold,33,8000,7189,train
scaffold,33,8000,7676,train
scaffold,33,8000,2557,train
scaffold,33,8000,14621,train
scaffold,33,8000,3262,train
scaffold,33,8000,4919,train
scaffold,33,8000,10306,train
scaffold,33,8000,11485,train
scaffold,33,8000,1178,train
scaffold,33,8000,4494,train
scaffold,33,8000,1349,train
scaffold,33,8000,405,train
scaffold,33,8000,11592,train
scaffold,33,8000,9884,train
scaffold,33,8000,2489,train
scaffold,33,8000,1781,train
scaffold,33,8000,8041,train
scaffold,33,8000,2621,train
scaffold,33,8000,9233,train
scaffold,33,8000,12868,train
scaffold,33,8000,12676,train
scaffold,33,8000,15024,train
scaffold,33,8000,14186,train
scaffold,33,8000,14038,train
scaffold,33,8000,9034,train
scaffold,33,8000,5479,train
scaffold,33,8000,7923,train
scaffold,33,8000,4873,train
scaffold,33,8000,14834,train
scaffold,33,8000,1277,train
scaffold,33,8000,4895,train
scaffold,33,8000,1427,train
scaffold,33,8000,7873,train
scaffold,33,8000,2906,train
scaffold,33,8000,3304,train
scaffold,33,8000,9794,train
scaffold,33,8000,4643,train
scaffold,33,8000,5979,train
scaffold,33,8000,6148,train
scaffold,33,8000,9950,train
scaffold,33,8000,11316,train
scaffold,33,8000,14917,train
scaffold,33,8000,2477,train
scaffold,33,8000,843,train
scaffold,33,8000,2558,train
scaffold,33,8000,14017,train
scaffold,33,8000,6059,train
scaffold,33,8000,8753,train
scaffold,33,8000,10100,train
scaffold,33,8000,4631,train
scaffold,33,8000,11819,train
scaffold,33,8000,3158,train
scaffold,33,8000,1199,train
scaffold,33,8000,13364,train
scaffold,33,8000,6505,train
scaffold,33,8000,9791,train
scaffold,33,8000,9133,train
scaffold,33,8000,5580,train
scaffold,33,8000,1894,train
scaffold,33,8000,8723,train
scaffold,33,8000,15190,train
scaffold,33,8000,1811,train
scaffold,33,8000,3341,train
scaffold,33,8000,11968,train
scaffold,33,8000,7988,train
scaffold,33,8000,8533,train
scaffold,33,8000,73,train
scaffold,33,8000,1589,train
scaffold,33,8000,13500,train
scaffold,33,8000,11353,train
scaffold,33,8000,8422,train
scaffold,33,8000,14259,train
scaffold,33,8000,11891,train
scaffold,33,8000,11235,train
scaffold,33,8000,2678,train
scaffold,33,8000,8374,train
scaffold,33,8000,549,train
scaffold,33,8000,6093,train
scaffold,33,8000,8981,train
scaffold,33,8000,6991,train
scaffold,33,8000,4347,train
scaffold,33,8000,9131,train
scaffold,33,8000,12120,train
scaffold,33,8000,3128,train
scaffold,33,8000,4595,train
scaffold,33,8000,15057,train
scaffold,33,8000,8819,train
scaffold,33,8000,481,train
scaffold,33,8000,7548,train
scaffold,33,8000,3168,train
scaffold,33,8000,30,train
scaffold,33,8000,678,train
scaffold,33,8000,284,train
scaffold,33,8000,8877,train
scaffold,33,8000,2654,train
scaffold,33,8000,9526,train
scaffold,33,8000,10963,train
scaffold,33,8000,8375,train
scaffold,33,8000,4288,train
scaffold,33,8000,875,train
scaffold,33,8000,2238,train
scaffold,33,8000,896,train
scaffold,33,8000,12111,train
scaffold,33,8000,8785,train
scaffold,33,8000,10395,train
scaffold,33,8000,14619,train
scaffold,33,8000,12576,train
scaffold,33,8000,5630,train
scaffold,33,8000,8916,train
scaffold,33,8000,1999,train
scaffold,33,8000,3398,train
scaffold,33,8000,2982,train
scaffold,33,8000,6212,train
scaffold,33,8000,13781,train
scaffold,33,8000,6244,train
scaffold,33,8000,12722,train
scaffold,33,8000,10251,train
scaffold,33,8000,4395,train
scaffold,33,8000,7318,train
scaffold,33,8000,12951,train
scaffold,33,8000,4692,train
scaffold,33,8000,3551,train
scaffold,33,8000,5047,train
scaffold,33,8000,2602,train
scaffold,33,8000,7059,train
scaffold,33,8000,13436,train
scaffold,33,8000,2481,train
scaffold,33,8000,6592,train
scaffold,33,8000,12390,train
scaffold,33,8000,4804,train
scaffold,33,8000,2453,train
scaffold,33,8000,8266,train
scaffold,33,8000,4799,train
scaffold,33,8000,7836,train
scaffold,33,8000,9608,train
scaffold,33,8000,10688,train
scaffold,33,8000,12377,train
scaffold,33,8000,2552,train
scaffold,33,8000,1141,train
scaffold,33,8000,6563,train
scaffold,33,8000,3929,train
scaffold,33,8000,3914,train
scaffold,33,8000,10504,train
scaffold,33,8000,2993,train
scaffold,33,8000,2300,train
scaffold,33,8000,8874,train
scaffold,33,8000,2622,train
scaffold,33,8000,2165,train
scaffold,33,8000,5680,train
scaffold,33,8000,14404,train
scaffold,33,8000,13933,train
scaffold,33,8000,141,train
scaffold,33,8000,10709,train
scaffold,33,8000,6354,train
scaffold,33,8000,5269,train
scaffold,33,8000,11138,train
scaffold,33,8000,1681,train
scaffold,33,8000,3385,train
scaffold,33,8000,12660,train
scaffold,33,8000,10863,train
scaffold,33,8000,5,train
scaffold,33,8000,9136,train
scaffold,33,8000,542,train
scaffold,33,8000,6253,train
scaffold,33,8000,9143,train
scaffold,33,8000,4550,train
scaffold,33,8000,4758,train
scaffold,33,8000,1579,train
scaffold,33,8000,5728,train
scaffold,33,8000,2389,train
scaffold,33,8000,8912,train
scaffold,33,8000,3482,train
scaffold,33,8000,1986,train
scaffold,33,8000,5162,train
scaffold,33,8000,11568,train
scaffold,33,8000,13482,train
scaffold,33,8000,11352,train
scaffold,33,8000,5090,train
scaffold,33,8000,2254,train
scaffold,33,8000,4046,train
scaffold,33,8000,13313,train
scaffold,33,8000,4268,train
scaffold,33,8000,11881,train
scaffold,33,8000,1884,train
scaffold,33,8000,14432,train
scaffold,33,8000,13004,train
scaffold,33,8000,12007,train
scaffold,33,8000,5949,train
scaffold,33,8000,8873,train
scaffold,33,8000,297,train
scaffold,33,8000,10978,train
scaffold,33,8000,1578,train
scaffold,33,8000,7860,train
scaffold,33,8000,7967,train
scaffold,33,8000,9857,train
scaffold,33,8000,4378,train
scaffold,33,8000,11181,train
scaffold,33,8000,5011,train
scaffold,33,8000,4042,train
scaffold,33,8000,6954,train
scaffold,33,8000,3293,train
scaffold,33,8000,9674,train
scaffold,33,8000,1132,train
scaffold,33,8000,7182,train
scaffold,33,8000,5829,train
scaffold,33,8000,9434,train
scaffold,33,8000,9147,train
scaffold,33,8000,9797,train
scaffold,33,8000,8974,train
scaffold,33,8000,13617,train
scaffold,33,8000,1268,train
scaffold,33,8000,5954,train
scaffold,33,8000,7163,train
scaffold,33,8000,5107,train
scaffold,33,8000,9232,train
scaffold,33,8000,6192,train
scaffold,33,8000,11269,train
scaffold,33,8000,5134,train
scaffold,33,8000,1942,train
scaffold,33,8000,11201,train
scaffold,33,8000,54,train
scaffold,33,8000,6395,train
scaffold,33,8000,7255,train
scaffold,33,8000,1929,train
scaffold,33,8000,1361,train
scaffold,33,8000,7431,train
scaffold,33,8000,5962,train
scaffold,33,8000,11435,train
scaffold,33,8000,5781,train
scaffold,33,8000,10167,train
scaffold,33,8000,3864,train
scaffold,33,8000,4399,train
scaffold,33,8000,5098,train
scaffold,33,8000,10007,train
scaffold,33,8000,12194,train
scaffold,33,8000,1059,train
