split,seed,target_train_size,mol_id,split_role
scaffold,11,1000,4941,train
scaffold,11,1000,7866,train
scaffold,11,1000,10982,train
scaffold,11,1000,13512,train
scaffold,11,1000,14650,train
scaffold,11,1000,4283,train
scaffold,11,1000,11639,train
scaffold,11,1000,10817,train
scaffold,11,1000,13176,train
scaffold,11,1000,9169,train
scaffold,11,1000,11455,train
scaffold,11,1000,13287,train
scaffold,11,1000,11555,train
scaffold,11,1000,10716,train
scaffold,11,1000,11689,train
scaffold,11,1000,5088,train
scaffold,11,1000,6023,train
scaffold,11,1000,55,train
scaffold,11,1000,1917,train
scaffold,11,1000,11816,train
scaffold,11,1000,2397,train
scaffold,11,1000,9284,train
scaffold,11,1000,845,train
scaffold,11,1000,10145,train
scaffold,11,1000,482,train
scaffold,11,1000,8955,train
scaffold,11,1000,13863,train
scaffold,11,1000,5580,train
scaffold,11,1000,10685,train
scaffold,11,1000,10718,train
scaffold,11,1000,2268,train
scaffold,11,1000,6542,train
scaffold,11,1000,8393,train
scaffold,11,1000,2026,train
scaffold,11,1000,11088,train
scaffold,11,1000,2663,train
scaffold,11,1000,5875,train
scaffold,11,1000,1629,train
scaffold,11,1000,1207,train
scaffold,11,1000,5681,train
scaffold,11,1000,10303,train
scaffold,11,1000,9728,train
scaffold,11,1000,5647,train
scaffold,11,1000,1511,train
scaffold,11,1000,10354,train
scaffold,11,1000,4666,train
scaffold,11,1000,10971,train
scaffold,11,1000,1223,train
scaffold,11,1000,11489,train
scaffold,11,1000,14946,train
scaffold,11,1000,1789,train
scaffold,11,1000,10230,train
scaffold,11,1000,2017,train
scaffold,11,1000,3028,train
scaffold,11,1000,777,train
scaffold,11,1000,3013,train
scaffold,11,1000,14374,train
scaffold,11,1000,10609,train
scaffold,11,1000,11959,train
scaffold,11,1000,2617,train
scaffold,11,1000,8363,train
scaffold,11,1000,8488,train
scaffold,11,1000,2999,train
scaffold,11,1000,11610,train
scaffold,11,1000,10103,train
scaffold,11,1000,4815,train
scaffold,11,1000,2841,train
scaffold,11,1000,4451,train
scaffold,11,1000,8483,train
scaffold,11,1000,8665,train
scaffold,11,1000,6584,train
scaffold,11,1000,2430,train
