split,seed,target_train_size,mol_id,split_role
random,55,7000,5135,train
random,55,7000,832,train
random,55,7000,10088,train
random,55,7000,9393,train
random,55,7000,4109,train
random,55,7000,15023,train
random,55,7000,9844,train
random,55,7000,4197,train
random,55,7000,6306,train
random,55,7000,5885,train
random,55,7000,7456,train
random,55,7000,13542,train
random,55,7000,10696,train
random,55,7000,2722,train
random,55,7000,9290,train
random,55,7000,8321,train
random,55,7000,5852,train
random,55,7000,10759,train
random,55,7000,11562,train
random,55,7000,4611,train
random,55,7000,10716,train
random,55,7000,10301,train
random,55,7000,3745,train
random,55,7000,6345,train
random,55,7000,9777,train
random,55,7000,11209,train
random,55,7000,9889,train
random,55,7000,9982,train
random,55,7000,400,train
random,55,7000,12246,train
random,55,7000,9315,train
random,55,7000,8229,train
random,55,7000,4093,train
random,55,7000,7626,train
random,55,7000,7302,train
random,55,7000,13464,train
random,55,7000,1204,train
random,55,7000,14915,train
random,55,7000,1764,train
random,55,7000,9633,train
random,55,7000,730,train
random,55,7000,15129,train
random,55,7000,466,train
random,55,7000,1254,train
random,55,7000,13666,train
random,55,7000,11578,train
random,55,7000,10629,train
random,55,7000,8716,train
random,55,7000,7632,train
random,55,7000,1734,train
random,55,7000,4464,train
random,55,7000,299,train
random,55,7000,12838,train
random,55,7000,9956,train
random,55,7000,1364,train
random,55,7000,5428,train
random,55,7000,7631,train
random,55,7000,3571,train
random,55,7000,2982,train
random,55,7000,5515,train
random,55,7000,5155,train
random,55,7000,1985,train
random,55,7000,13842,train
random,55,7000,4163,train
random,55,7000,9150,train
random,55,7000,14502,train
random,55,7000,8358,train
random,55,7000,1588,train
random,55,7000,222,train
random,55,7000,8639,train
random,55,7000,9682,train
random,55,7000,2750,train
random,55,7000,7777,train
random,55,7000,747,train
random,55,7000,14376,train
random,55,7000,6257,train
random,55,7000,10152,train
random,55,7000,8231,train
random,55,7000,5152,train
random,55,7000,6004,train
random,55,7000,5546,train
random,55,7000,1792,train
random,55,7000,12463,train
random,55,7000,10011,train
random,55,7000,2415,train
random,55,7000,7205,train
random,55,7000,13104,train
random,55,7000,6886,train
random,55,7000,1551,train
random,55,7000,2670,train
random,55,7000,2839,train
random,55,7000,4484,train
random,55,7000,8943,train
random,55,7000,12072,train
random,55,7000,12296,train
random,55,7000,3333,train
random,55,7000,9814,train
random,55,7000,9514,train
random,55,7000,92,train
random,55,7000,2492,train
random,55,7000,2379,train
random,55,7000,10158,train
random,55,7000,14444,train
random,55,7000,8858,train
random,55,7000,3853,train
random,55,7000,1818,train
random,55,7000,9157,train
random,55,7000,10388,train
random,55,7000,126,train
random,55,7000,9398,train
random,55,7000,13305,train
random,55,7000,6052,train
random,55,7000,3181,train
random,55,7000,10251,train
random,55,7000,5492,train
random,55,7000,3727,train
random,55,7000,10867,train
random,55,7000,9848,train
random,55,7000,12784,train
random,55,7000,13499,train
random,55,7000,13457,train
random,55,7000,4752,train
random,55,7000,1614,train
random,55,7000,7457,train
random,55,7000,3661,train
random,55,7000,8468,train
random,55,7000,13234,train
random,55,7000,11015,train
random,55,7000,5265,train
