split,seed,target_train_size,mol_id,split_role
random,22,2000,14448,train
random,22,2000,11139,train
random,22,2000,3375,train
random,22,2000,6260,train
random,22,2000,3813,train
random,22,2000,7323,train
random,22,2000,6450,train
random,22,2000,7214,train
random,22,2000,8707,train
random,22,2000,14327,train
random,22,2000,13558,train
random,22,2000,8100,train
random,22,2000,9893,train
random,22,2000,10282,train
random,22,2000,1118,train
random,22,2000,929,train
random,22,2000,14825,train
random,22,2000,2754,train
random,22,2000,5486,train
random,22,2000,1188,train
random,22,2000,13393,train
random,22,2000,13231,train
random,22,2000,494,train
random,22,2000,1610,train
random,22,2000,8404,train
random,22,2000,13685,train
random,22,2000,5591,train
random,22,2000,6688,train
random,22,2000,13317,train
random,22,2000,12546,train
random,22,2000,6219,train
random,22,2000,1973,train
random,22,2000,7777,train
random,22,2000,4128,train
random,22,2000,3198,train
random,22,2000,12981,train
random,22,2000,10591,train
random,22,2000,8576,train
random,22,2000,8486,train
random,22,2000,6453,train
random,22,2000,2655,train
random,22,2000,5077,train
random,22,2000,4489,train
random,22,2000,8617,train
random,22,2000,893,train
random,22,2000,2746,train
random,22,2000,1904,train
random,22,2000,18,train
random,22,2000,3606,train
random,22,2000,393,train
random,22,2000,3242,train
random,22,2000,13153,train
random,22,2000,14776,train
random,22,2000,1565,train
random,22,2000,2344,train
random,22,2000,11720,train
random,22,2000,8171,train
random,22,2000,15099,train
random,22,2000,13052,train
random,22,2000,5385,train
random,22,2000,8820,train
random,22,2000,13693,train
random,22,2000,7792,train
random,22,2000,11810,train
random,22,2000,14215,train
random,22,2000,10729,train
random,22,2000,11447,train
random,22,2000,7467,train
random,22,2000,5756,train
random,22,2000,10468,train
random,22,2000,12360,train
random,22,2000,7482,train
random,22,2000,10450,train
random,22,2000,5011,train
random,22,2000,12223,train
random,22,2000,8234,train
random,22,2000,11172,train
random,22,2000,3100,train
random,22,2000,6439,train
random,22,2000,9500,train
random,22,2000,12661,train
random,22,2000,6424,train
random,22,2000,5096,train
random,22,2000,9593,train
random,22,2000,5234,train
random,22,2000,10975,train
random,22,2000,10595,train
random,22,2000,4993,train
random,22,2000,5113,train
random,22,2000,8679,train
random,22,2000,2820,train
random,22,2000,715,train
random,22,2000,3541,train
random,22,2000,14997,train
random,22,2000,2592,train
random,22,2000,5043,train
random,22,2000,6091,train
random,22,2000,832,train
random,22,2000,12724,train
random,22,2000,9741,train
random,22,2000,14953,train
random,22,2000,1225,train
random,22,2000,10330,train
random,22,2000,10719,train
random,22,2000,13588,train
random,22,2000,13871,train
random,22,2000,5937,train
random,22,2000,551,train
random,22,2000,10250,train
random,22,2000,645,train
random,22,2000,7846,train
random,22,2000,7744,train
random,22,2000,1256,train
random,22,2000,12640,train
random,22,2000,2867,train
random,22,2000,6291,train
random,22,2000,8338,train
random,22,2000,14212,train
random,22,2000,11299,train
random,22,2000,3636,train
random,22,2000,2422,train
random,22,2000,6435,train
random,22,2000,6041,train
random,22,2000,10589,train
random,22,2000,3159,train
random,22,2000,1151,train
random,22,2000,8084,train
random,22,2000,5605,train
random,22,2000,8202,train
random,22,2000,104,train
random,22,2000,13312,train
random,22,2000,2007,train
random,22,2000,14061,train
random,22,2000,9033,train
random,22,2000,9645,train
random,22,2000,8832,train
random,22,2000,2114,train
random,22,2000,5540,train
random,22,2000,1189,train
random,22,2000,9158,train
random,22,2000,5791,train
random,22,2000,588,train
random,22,2000,3834,train
random,22,2000,8247,train
random,22,2000,12313,train
random,22,2000,7040,train
random,22,2000,11772,train
random,22,2000,14655,train
random,22,2000,11210,train
random,22,2000,8687,train
random,22,2000,11571,train
random,22,2000,8936,train
random,22,2000,4253,train
random,22,2000,13931,train
random,22,2000,9316,train
random,22,2000,11983,train
random,22,2000,3133,train
random,22,2000,6024,train
random,22,2000,3858,train
random,22,2000,12228,train
random,22,2000,9678,train
random,22,2000,10008,train
random,22,2000,3670,train
random,22,2000,484,train
random,22,2000,15152,train
random,22,2000,8915,train
random,22,2000,1789,train
random,22,2000,4801,train
random,22,2000,1549,train
random,22,2000,8199,train
random,22,2000,9465,train
random,22,2000,8204,train
random,22,2000,13074,train
random,22,2000,12671,train
random,22,2000,9576,train
random,22,2000,4718,train
random,22,2000,9470,train
random,22,2000,5974,train
random,22,2000,9076,train
random,22,2000,12541,train
random,22,2000,11304,train
random,22,2000,1398,train
random,22,2000,2522,train
random,22,2000,941,train
random,22,2000,10607,train
random,22,2000,4970,train
random,22,2000,1111,train
random,22,2000,2203,train
random,22,2000,12609,train
random,22,2000,10353,train
random,22,2000,4107,train
random,22,2000,3602,train
random,22,2000,11686,train
random,22,2000,3260,train
random,22,2000,14912,train
random,22,2000,5703,train
random,22,2000,11767,train
random,22,2000,11609,train
random,22,2000,12335,train
random,22,2000,14103,train
random,22,2000,8961,train
random,22,2000,12989,train
random,22,2000,685,train
random,22,2000,9514,train
random,22,2000,2915,train
random,22,2000,3568,train
random,22,2000,10407,train
random,22,2000,2430,train
random,22,2000,7349,train
random,22,2000,5475,train
random,22,2000,5257,train
random,22,2000,10750,train
random,22,2000,7330,train
random,22,2000,13017,train
random,22,2000,932,train
random,22,2000,12528,train
random,22,2000,6840,train
random,22,2000,7631,train
random,22,2000,2147,train
random,22,2000,8340,train
random,22,2000,10853,train
random,22,2000,7376,train
random,22,2000,9887,train
random,22,2000,14400,train
random,22,2000,4883,train
random,22,2000,13682,train
random,22,2000,6825,train
random,22,2000,2871,train
random,22,2000,13335,train
random,22,2000,9314,train
random,22,2000,10287,train
random,22,2000,5928,train
random,22,2000,9136,train
random,22,2000,3185,train
random,22,2000,2193,train
random,22,2000,14641,train
random,22,2000,4335,train
random,22,2000,6933,train
random,22,2000,4166,train
random,22,2000,9638,train
random,22,2000,11358,train
random,22,2000,3281,train
random,22,2000,2082,train
random,22,2000,14247,train
random,22,2000,6138,train
random,22,2000,6628,train
random,22,2000,8650,train
random,22,2000,1755,train
random,22,2000,11134,train
random,22,2000,2059,train
random,22,2000,12691,train
random,22,2000,11508,train
random,22,2000,524,train
random,22,2000,11980,train
random,22,2000,2015,train
random,22,2000,10522,train
random,22,2000,5642,train
random,22,2000,963,train
random,22,2000,2195,train
random,22,2000,13642,train
random,22,2000,3888,train
random,22,2000,1977,train
random,22,2000,13598,train
random,22,2000,13252,train
random,22,2000,13432,train
random,22,2000,4520,train
random,22,2000,5084,train
random,22,2000,15176,train
random,22,2000,13038,train
random,22,2000,6739,train
random,22,2000,6188,train
random,22,2000,2926,train
random,22,2000,13159,train
random,22,2000,4217,train
random,22,2000,6304,train
random,22,2000,12773,train
random,22,2000,12099,train
random,22,2000,912,train
random,22,2000,1888,train
random,22,2000,6723,train
random,22,2000,15071,train
random,22,2000,14222,train
random,22,2000,9618,train
random,22,2000,14,train
random,22,2000,445,train
random,22,2000,13294,train
random,22,2000,12397,train
random,22,2000,10478,train
random,22,2000,11804,train
random,22,2000,5706,train
random,22,2000,2049,train
random,22,2000,12364,train
random,22,2000,8358,train
random,22,2000,14753,train
random,22,2000,2276,train
random,22,2000,12996,train
random,22,2000,2914,train
random,22,2000,13268,train
random,22,2000,5135,train
random,22,2000,11645,train
random,22,2000,6947,train
random,22,2000,3029,train
random,22,2000,825,train
random,22,2000,2320,train
random,22,2000,3122,train
random,22,2000,3679,train
random,22,2000,5767,train
random,22,2000,11724,train
random,22,2000,1310,train
random,22,2000,6800,train
random,22,2000,9858,train
random,22,2000,12465,train
random,22,2000,6974,train
random,22,2000,9021,train
random,22,2000,11251,train
random,22,2000,2978,train
random,22,2000,12669,train
random,22,2000,8006,train
random,22,2000,144,train
random,22,2000,11453,train
random,22,2000,12284,train
random,22,2000,7327,train
random,22,2000,3632,train
random,22,2000,5283,train
random,22,2000,1625,train
random,22,2000,8406,train
random,22,2000,2998,train
random,22,2000,13702,train
random,22,2000,12821,train
random,22,2000,3063,train
random,22,2000,3111,train
random,22,2000,12175,train
random,22,2000,11537,train
random,22,2000,1962,train
random,22,2000,14660,train
random,22,2000,4103,train
random,22,2000,4829,train
random,22,2000,3950,train
random,22,2000,13262,train
random,22,2000,10186,train
random,22,2000,8976,train
random,22,2000,1508,train
random,22,2000,1869,train
random,22,2000,13056,train
random,22,2000,5002,train
random,22,2000,134,train
random,22,2000,2196,train
random,22,2000,10036,train
random,22,2000,4013,train
random,22,2000,4765,train
random,22,2000,7872,train
random,22,2000,11501,train
random,22,2000,9809,train
random,22,2000,11075,train
random,22,2000,5585,train
random,22,2000,6999,train
random,22,2000,11895,train
random,22,2000,4589,train
random,22,2000,2133,train
random,22,2000,12102,train
random,22,2000,428,train
random,22,2000,15212,train
random,22,2000,5185,train
random,22,2000,1316,train
random,22,2000,8321,train
random,22,2000,14772,train
random,22,2000,1123,train
random,22,2000,12893,train
random,22,2000,7402,train
random,22,2000,2471,train
random,22,2000,4351,train
random,22,2000,11839,train
random,22,2000,1534,train
random,22,2000,11673,train
random,22,2000,15001,train
random,22,2000,7058,train
random,22,2000,5682,train
random,22,2000,12134,train
random,22,2000,7692,train
random,22,2000,11902,train
random,22,2000,15031,train
random,22,2000,14611,train
random,22,2000,11457,train
random,22,2000,8780,train
random,22,2000,2877,train
random,22,2000,11849,train
random,22,2000,2210,train
random,22,2000,11560,train
random,22,2000,1658,train
random,22,2000,12001,train
random,22,2000,7885,train
random,22,2000,6859,train
random,22,2000,12953,train
random,22,2000,8413,train
random,22,2000,12410,train
random,22,2000,10603,train
random,22,2000,10260,train
random,22,2000,508,train
random,22,2000,9015,train
random,22,2000,11218,train
random,22,2000,3259,train
random,22,2000,10590,train
random,22,2000,14404,train
random,22,2000,1030,train
random,22,2000,12048,train
random,22,2000,14752,train
random,22,2000,3074,train
random,22,2000,2186,train
random,22,2000,9677,train
random,22,2000,4438,train
random,22,2000,1884,train
random,22,2000,5573,train
random,22,2000,13748,train
random,22,2000,9632,train
random,22,2000,12042,train
random,22,2000,14018,train
random,22,2000,3290,train
random,22,2000,12690,train
random,22,2000,753,train
random,22,2000,14043,train
random,22,2000,5000,train
random,22,2000,2613,train
random,22,2000,3327,train
random,22,2000,11507,train
random,22,2000,10894,train
random,22,2000,803,train
random,22,2000,2346,train
random,22,2000,10935,train
random,22,2000,8477,train
random,22,2000,6666,train
random,22,2000,14480,train
random,22,2000,5980,train
random,22,2000,9894,train
random,22,2000,4051,train
random,22,2000,13541,train
random,22,2000,2548,train
random,22,2000,11487,train
random,22,2000,7312,train
random,22,2000,6170,train
random,22,2000,9744,train
random,22,2000,7588,train
random,22,2000,9671,train
random,22,2000,12330,train
random,22,2000,14054,train
random,22,2000,122,train
random,22,2000,13249,train
random,22,2000,4408,train
random,22,2000,8654,train
random,22,2000,2092,train
random,22,2000,3414,train
random,22,2000,8562,train
random,22,2000,738,train
random,22,2000,14181,train
random,22,2000,5643,train
random,22,2000,11943,train
random,22,2000,8178,train
random,22,2000,13220,train
random,22,2000,7430,train
random,22,2000,6406,train
random,22,2000,3763,train
random,22,2000,5189,train
random,22,2000,9057,train
random,22,2000,3709,train
random,22,2000,14901,train
random,22,2000,447,train
random,22,2000,11196,train
random,22,2000,9336,train
random,22,2000,87,train
random,22,2000,11108,train
random,22,2000,7711,train
random,22,2000,12555,train
random,22,2000,4920,train
random,22,2000,12256,train
random,22,2000,7599,train
random,22,2000,1365,train
random,22,2000,4890,train
random,22,2000,7850,train
random,22,2000,3577,train
random,22,2000,9927,train
random,22,2000,3066,train
random,22,2000,764,train
random,22,2000,13780,train
random,22,2000,11663,train
random,22,2000,9923,train
random,22,2000,5666,train
random,22,2000,10502,train
random,22,2000,8734,train
random,22,2000,2399,train
random,22,2000,8467,train
random,22,2000,5858,train
random,22,2000,8845,train
random,22,2000,12182,train
random,22,2000,7652,train
random,22,2000,14652,train
random,22,2000,793,train
random,22,2000,14364,train
random,22,2000,13949,train
random,22,2000,10902,train
random,22,2000,4150,train
random,22,2000,5369,train
random,22,2000,5467,train
random,22,2000,12378,train
random,22,2000,3750,train
random,22,2000,14362,train
random,22,2000,6333,train
random,22,2000,6436,train
random,22,2000,12403,train
random,22,2000,7010,train
random,22,2000,5202,train
random,22,2000,10205,train
random,22,2000,699,train
random,22,2000,1700,train
random,22,2000,9145,train
random,22,2000,5216,train
random,22,2000,10948,train
random,22,2000,989,train
random,22,2000,13913,train
random,22,2000,11429,train
random,22,2000,11551,train
random,22,2000,4212,train
random,22,2000,2675,train
random,22,2000,5401,train
random,22,2000,8896,train
random,22,2000,12092,train
random,22,2000,15056,train
random,22,2000,10451,train
random,22,2000,9259,train
random,22,2000,13023,train
random,22,2000,8856,train
random,22,2000,895,train
random,22,2000,8290,train
random,22,2000,13157,train
random,22,2000,14408,train
random,22,2000,9049,train
random,22,2000,9903,train
random,22,2000,13540,train
random,22,2000,10852,train
random,22,2000,7369,train
random,22,2000,4347,train
random,22,2000,9399,train
random,22,2000,7331,train
random,22,2000,6536,train
random,22,2000,7940,train
random,22,2000,694,train
random,22,2000,7269,train
random,22,2000,5977,train
random,22,2000,9191,train
random,22,2000,8439,train
random,22,2000,8525,train
random,22,2000,1383,train
random,22,2000,12084,train
random,22,2000,14925,train
random,22,2000,14330,train
random,22,2000,2630,train
random,22,2000,2126,train
random,22,2000,14389,train
random,22,2000,13022,train
random,22,2000,14505,train
random,22,2000,12275,train
random,22,2000,3227,train
random,22,2000,794,train
random,22,2000,2617,train
random,22,2000,10950,train
random,22,2000,1685,train
random,22,2000,5201,train
random,22,2000,10832,train
random,22,2000,13336,train
random,22,2000,2503,train
random,22,2000,9436,train
random,22,2000,2821,train
random,22,2000,14164,train
random,22,2000,3180,train
random,22,2000,1943,train
random,22,2000,8440,train
random,22,2000,2685,train
random,22,2000,13398,train
random,22,2000,1218,train
random,22,2000,62,train
