split,seed,target_train_size,mol_id,split_role
random,44,1000,938,train
random,44,1000,5983,train
random,44,1000,1997,train
random,44,1000,6400,train
random,44,1000,14964,train
random,44,1000,3954,train
random,44,1000,14592,train
random,44,1000,2743,train
random,44,1000,11609,train
random,44,1000,12377,train
random,44,1000,5786,train
random,44,1000,2192,train
random,44,1000,2011,train
random,44,1000,10892,train
random,44,1000,12719,train
random,44,1000,7640,train
random,44,1000,11908,train
random,44,1000,2852,train
random,44,1000,5536,train
random,44,1000,9244,train
random,44,1000,12008,train
random,44,1000,10895,train
random,44,1000,13514,train
random,44,1000,666,train
random,44,1000,9256,train
random,44,1000,1390,train
random,44,1000,8424,train
random,44,1000,9587,train
random,44,1000,10396,train
random,44,1000,1854,train
random,44,1000,5680,train
random,44,1000,14059,train
random,44,1000,13977,train
random,44,1000,12394,train
random,44,1000,9742,train
random,44,1000,3762,train
random,44,1000,7119,train
random,44,1000,14474,train
random,44,1000,470,train
random,44,1000,12589,train
random,44,1000,4935,train
random,44,1000,11571,train
random,44,1000,7910,train
random,44,1000,11553,train
random,44,1000,1739,train
random,44,1000,1201,train
random,44,1000,11282,train
random,44,1000,10639,train
random,44,1000,4239,train
random,44,1000,7890,train
random,44,1000,6483,train
random,44,1000,14122,train
random,44,1000,2504,train
random,44,1000,1022,train
random,44,1000,10345,train
random,44,1000,2832,train
random,44,1000,11470,train
random,44,1000,9798,train
random,44,1000,4652,train
random,44,1000,6456,train
random,44,1000,6202,train
random,44,1000,10746,train
random,44,1000,5464,train
random,44,1000,4646,train
random,44,1000,359,train
random,44,1000,15214,train
random,44,1000,4794,train
random,44,1000,4063,train
random,44,1000,14910,train
random,44,1000,3192,train
random,44,1000,4618,train
random,44,1000,1604,train
random,44,1000,14924,train
random,44,1000,6923,train
random,44,1000,4673,train
random,44,1000,5704,train
random,44,1000,2597,train
random,44,1000,4365,train
random,44,1000,13773,train
random,44,1000,7821,train
random,44,1000,7319,train
random,44,1000,3151,train
random,44,1000,8918,train
random,44,1000,13444,train
random,44,1000,11746,train
random,44,1000,3149,train
random,44,1000,2738,train
random,44,1000,14802,train
random,44,1000,5187,train
random,44,1000,4346,train
random,44,1000,9014,train
random,44,1000,14224,train
random,44,1000,3673,train
random,44,1000,3875,train
random,44,1000,9599,train
random,44,1000,14812,train
random,44,1000,6829,train
random,44,1000,6771,train
random,44,1000,11774,train
random,44,1000,5440,train
random,44,1000,4451,train
random,44,1000,3266,train
random,44,1000,5395,train
random,44,1000,5613,train
random,44,1000,13970,train
random,44,1000,5425,train
random,44,1000,3498,train
random,44,1000,9893,train
random,44,1000,13544,train
random,44,1000,9860,train
random,44,1000,3559,train
random,44,1000,6423,train
random,44,1000,9753,train
random,44,1000,5327,train
random,44,1000,2883,train
random,44,1000,4311,train
random,44,1000,7830,train
random,44,1000,2187,train
random,44,1000,10539,train
random,44,1000,12379,train
random,44,1000,43,train
random,44,1000,1496,train
random,44,1000,13638,train
random,44,1000,1158,train
random,44,1000,9197,train
random,44,1000,4504,train
random,44,1000,10290,train
random,44,1000,13324,train
random,44,1000,4329,train
random,44,1000,6883,train
random,44,1000,2665,train
random,44,1000,1568,train
random,44,1000,3262,train
random,44,1000,11543,train
random,44,1000,5624,train
random,44,1000,7149,train
random,44,1000,6091,train
random,44,1000,4016,train
random,44,1000,12803,train
random,44,1000,745,train
random,44,1000,3293,train
random,44,1000,6918,train
random,44,1000,8042,train
random,44,1000,13079,train
random,44,1000,7509,train
random,44,1000,2103,train
random,44,1000,5785,train
random,44,1000,9379,train
random,44,1000,9912,train
random,44,1000,11770,train
random,44,1000,5552,train
random,44,1000,14497,train
random,44,1000,14691,train
random,44,1000,13666,train
random,44,1000,3804,train
random,44,1000,12903,train
random,44,1000,2862,train
random,44,1000,13533,train
random,44,1000,12168,train
random,44,1000,959,train
random,44,1000,14364,train
random,44,1000,11716,train
random,44,1000,3010,train
random,44,1000,2759,train
random,44,1000,5852,train
random,44,1000,1232,train
random,44,1000,10178,train
random,44,1000,458,train
random,44,1000,10723,train
random,44,1000,11167,train
random,44,1000,2863,train
random,44,1000,1023,train
random,44,1000,2957,train
random,44,1000,5827,train
random,44,1000,14904,train
random,44,1000,12763,train
random,44,1000,11837,train
random,44,1000,7534,train
random,44,1000,10667,train
random,44,1000,12158,train
random,44,1000,11650,train
random,44,1000,9717,train
random,44,1000,9800,train
random,44,1000,650,train
random,44,1000,13624,train
random,44,1000,15113,train
random,44,1000,1229,train
random,44,1000,2311,train
random,44,1000,14385,train
random,44,1000,3093,train
random,44,1000,11106,train
random,44,1000,13849,train
random,44,1000,12344,train
random,44,1000,12980,train
random,44,1000,14828,train
random,44,1000,8079,train
random,44,1000,11694,train
random,44,1000,7925,train
random,44,1000,15200,train
random,44,1000,3949,train
random,44,1000,5107,train
random,44,1000,3831,train
random,44,1000,6341,train
random,44,1000,1631,train
random,44,1000,14883,train
random,44,1000,5518,train
random,44,1000,14695,train
random,44,1000,5212,train
random,44,1000,9421,train
random,44,1000,12033,train
random,44,1000,9523,train
random,44,1000,10568,train
random,44,1000,9524,train
random,44,1000,11656,train
random,44,1000,13455,train
random,44,1000,8602,train
random,44,1000,1638,train
random,44,1000,9372,train
random,44,1000,4584,train
random,44,1000,12268,train
random,44,1000,3394,train
random,44,1000,9170,train
random,44,1000,10941,train
random,44,1000,9396,train
random,44,1000,2761,train
random,44,1000,7885,train
random,44,1000,2166,train
random,44,1000,2048,train
random,44,1000,3235,train
random,44,1000,8165,train
random,44,1000,6237,train
random,44,1000,12291,train
random,44,1000,13990,train
random,44,1000,6659,train
random,44,1000,1607,train
random,44,1000,14239,train
random,44,1000,5572,train
random,44,1000,12798,train
random,44,1000,1097,train
random,44,1000,5984,train
random,44,1000,9046,train
random,44,1000,74,train
random,44,1000,2142,train
random,44,1000,8586,train
random,44,1000,6362,train
random,44,1000,5438,train
random,44,1000,10025,train
random,44,1000,695,train
random,44,1000,12647,train
random,44,1000,1917,train
random,44,1000,5447,train
random,44,1000,9903,train
random,44,1000,5407,train
random,44,1000,14446,train
random,44,1000,10422,train
random,44,1000,14734,train
random,44,1000,5716,train
random,44,1000,7836,train
random,44,1000,8827,train
random,44,1000,10977,train
random,44,1000,2333,train
random,44,1000,14068,train
random,44,1000,10835,train
random,44,1000,9762,train
random,44,1000,11805,train
random,44,1000,11390,train
random,44,1000,11655,train
random,44,1000,4675,train
random,44,1000,14770,train
random,44,1000,5774,train
random,44,1000,157,train
random,44,1000,3134,train
random,44,1000,11921,train
random,44,1000,12454,train
random,44,1000,4123,train
random,44,1000,4686,train
random,44,1000,6953,train
random,44,1000,9972,train
random,44,1000,7152,train
random,44,1000,14178,train
random,44,1000,3074,train
random,44,1000,10047,train
random,44,1000,14412,train
random,44,1000,2568,train
random,44,1000,14328,train
random,44,1000,3367,train
random,44,1000,14149,train
random,44,1000,6010,train
random,44,1000,4561,train
random,44,1000,2540,train
random,44,1000,15093,train
random,44,1000,15058,train
random,44,1000,2868,train
random,44,1000,12689,train
random,44,1000,5516,train
random,44,1000,10416,train
random,44,1000,2215,train
random,44,1000,698,train
random,44,1000,11800,train
random,44,1000,4349,train
random,44,1000,2523,train
random,44,1000,3861,train
random,44,1000,2637,train
random,44,1000,11441,train
random,44,1000,5521,train
random,44,1000,2671,train
random,44,1000,8440,train
random,44,1000,4044,train
random,44,1000,6676,train
random,44,1000,12145,train
random,44,1000,12303,train
random,44,1000,544,train
random,44,1000,7831,train
random,44,1000,3046,train
random,44,1000,14530,train
random,44,1000,13914,train
random,44,1000,3986,train
random,44,1000,3798,train
random,44,1000,2851,train
random,44,1000,4509,train
random,44,1000,414,train
random,44,1000,916,train
random,44,1000,8848,train
random,44,1000,6628,train
random,44,1000,1647,train
random,44,1000,12391,train
random,44,1000,2362,train
random,44,1000,3424,train
random,44,1000,15149,train
random,44,1000,6316,train
random,44,1000,1455,train
random,44,1000,13872,train
random,44,1000,1295,train
random,44,1000,9389,train
random,44,1000,2096,train
random,44,1000,12199,train
random,44,1000,13925,train
random,44,1000,8120,train
random,44,1000,13,train
random,44,1000,7384,train
random,44,1000,10133,train
random,44,1000,2858,train
random,44,1000,944,train
random,44,1000,11852,train
random,44,1000,3858,train
random,44,1000,7082,train
random,44,1000,9859,train
random,44,1000,4305,train
random,44,1000,4995,train
random,44,1000,11962,train
random,44,1000,1788,train
random,44,1000,7316,train
random,44,1000,14435,train
random,44,1000,2017,train
random,44,1000,8246,train
random,44,1000,6525,train
random,44,1000,11862,train
random,44,1000,7230,train
random,44,1000,9318,train
random,44,1000,10771,train
random,44,1000,7902,train
random,44,1000,2624,train
random,44,1000,2332,train
random,44,1000,8495,train
random,44,1000,8693,train
random,44,1000,1129,train
random,44,1000,12201,train
random,44,1000,1756,train
random,44,1000,11348,train
random,44,1000,4328,train
random,44,1000,2771,train
random,44,1000,13932,train
random,44,1000,12220,train
random,44,1000,6996,train
random,44,1000,8285,train
random,44,1000,1454,train
random,44,1000,409,train
random,44,1000,11325,train
random,44,1000,14891,train
random,44,1000,12406,train
random,44,1000,9891,train
random,44,1000,3625,train
random,44,1000,7362,train
random,44,1000,7276,train
random,44,1000,15171,train
random,44,1000,1278,train
random,44,1000,7653,train
random,44,1000,10619,train
random,44,1000,6692,train
random,44,1000,1071,train
random,44,1000,12487,train
random,44,1000,1243,train
random,44,1000,11775,train
random,44,1000,7850,train
random,44,1000,11176,train
random,44,1000,13435,train
random,44,1000,8503,train
random,44,1000,14040,train
random,44,1000,10857,train
random,44,1000,9219,train
random,44,1000,12638,train
random,44,1000,8006,train
random,44,1000,14741,train
random,44,1000,3323,train
random,44,1000,6305,train
random,44,1000,10202,train
random,44,1000,12271,train
random,44,1000,10474,train
random,44,1000,2722,train
random,44,1000,5963,train
random,44,1000,4691,train
random,44,1000,3493,train
random,44,1000,9449,train
random,44,1000,7424,train
random,44,1000,6857,train
random,44,1000,10092,train
random,44,1000,12806,train
random,44,1000,5922,train
random,44,1000,15090,train
random,44,1000,14906,train
random,44,1000,10408,train
random,44,1000,1401,train
random,44,1000,4677,train
random,44,1000,1237,train
random,44,1000,6155,train
random,44,1000,5569,train
random,44,1000,3825,train
random,44,1000,7580,train
random,44,1000,2182,train
random,44,1000,15145,train
random,44,1000,8685,train
random,44,1000,390,train
random,44,1000,8003,train
random,44,1000,644,train
random,44,1000,7261,train
random,44,1000,13031,train
random,44,1000,2225,train
random,44,1000,14129,train
random,44,1000,14634,train
random,44,1000,15016,train
random,44,1000,3385,train
random,44,1000,11723,train
random,44,1000,12055,train
random,44,1000,13621,train
random,44,1000,5177,train
random,44,1000,15198,train
random,44,1000,7929,train
random,44,1000,11904,train
random,44,1000,14413,train
random,44,1000,11161,train
random,44,1000,4780,train
random,44,1000,11919,train
random,44,1000,1310,train
random,44,1000,4163,train
random,44,1000,3250,train
random,44,1000,4108,train
random,44,1000,3004,train
random,44,1000,4423,train
random,44,1000,6100,train
random,44,1000,7499,train
random,44,1000,11603,train
random,44,1000,10904,train
random,44,1000,5304,train
random,44,1000,3066,train
random,44,1000,8346,train
random,44,1000,15173,train
random,44,1000,10302,train
random,44,1000,8326,train
random,44,1000,9472,train
random,44,1000,4660,train
random,44,1000,12141,train
random,44,1000,14088,train
random,44,1000,3727,train
random,44,1000,8917,train
random,44,1000,1430,train
random,44,1000,8697,train
random,44,1000,6058,train
random,44,1000,11014,train
random,44,1000,12202,train
random,44,1000,1034,train
random,44,1000,2576,train
random,44,1000,11784,train
random,44,1000,11646,train
random,44,1000,4234,train
random,44,1000,2493,train
random,44,1000,6902,train
random,44,1000,9888,train
random,44,1000,8730,train
random,44,1000,7254,train
random,44,1000,13931,train
random,44,1000,8627,train
random,44,1000,9556,train
random,44,1000,13171,train
random,44,1000,9291,train
random,44,1000,14292,train
random,44,1000,14589,train
random,44,1000,3717,train
random,44,1000,6194,train
random,44,1000,12488,train
random,44,1000,3298,train
random,44,1000,8700,train
random,44,1000,534,train
random,44,1000,1389,train
random,44,1000,442,train
random,44,1000,9842,train
random,44,1000,14823,train
random,44,1000,4100,train
random,44,1000,9153,train
random,44,1000,10121,train
random,44,1000,223,train
random,44,1000,12917,train
random,44,1000,5161,train
random,44,1000,4036,train
random,44,1000,4738,train
random,44,1000,3195,train
random,44,1000,6720,train
random,44,1000,12636,train
random,44,1000,4583,train
random,44,1000,10885,train
random,44,1000,2596,train
random,44,1000,2652,train
random,44,1000,10458,train
