split,seed,target_train_size,mol_id,split_role
random,33,2000,7889,train
random,33,2000,11264,train
random,33,2000,11685,train
random,33,2000,4457,train
random,33,2000,2942,train
random,33,2000,12532,train
random,33,2000,4047,train
random,33,2000,3797,train
random,33,2000,14366,train
random,33,2000,8023,train
random,33,2000,14861,train
random,33,2000,6215,train
random,33,2000,13017,train
random,33,2000,4771,train
random,33,2000,1026,train
random,33,2000,4262,train
random,33,2000,2848,train
random,33,2000,644,train
random,33,2000,33,train
random,33,2000,614,train
random,33,2000,10736,train
random,33,2000,3694,train
random,33,2000,820,train
random,33,2000,11361,train
random,33,2000,2962,train
random,33,2000,97,train
random,33,2000,11762,train
random,33,2000,3520,train
random,33,2000,13553,train
random,33,2000,3082,train
random,33,2000,8578,train
random,33,2000,6022,train
random,33,2000,5256,train
random,33,2000,2288,train
random,33,2000,5292,train
random,33,2000,9075,train
random,33,2000,5413,train
random,33,2000,36,train
random,33,2000,15198,train
random,33,2000,3990,train
random,33,2000,2115,train
random,33,2000,9760,train
random,33,2000,5182,train
random,33,2000,9183,train
random,33,2000,15077,train
random,33,2000,11254,train
random,33,2000,14372,train
random,33,2000,3381,train
random,33,2000,4228,train
random,33,2000,4683,train
random,33,2000,10865,train
random,33,2000,12930,train
random,33,2000,1422,train
random,33,2000,13916,train
random,33,2000,13180,train
random,33,2000,11950,train
random,33,2000,8981,train
random,33,2000,6119,train
random,33,2000,11163,train
random,33,2000,12663,train
random,33,2000,11782,train
random,33,2000,11333,train
random,33,2000,11713,train
random,33,2000,14885,train
random,33,2000,14434,train
random,33,2000,11456,train
random,33,2000,2309,train
random,33,2000,3036,train
random,33,2000,12609,train
random,33,2000,3566,train
random,33,2000,6495,train
random,33,2000,10818,train
random,33,2000,9019,train
random,33,2000,426,train
random,33,2000,4822,train
random,33,2000,14003,train
random,33,2000,11327,train
random,33,2000,2673,train
random,33,2000,12406,train
random,33,2000,3811,train
random,33,2000,5584,train
random,33,2000,13289,train
random,33,2000,611,train
random,33,2000,8433,train
random,33,2000,4528,train
random,33,2000,3642,train
random,33,2000,2707,train
random,33,2000,2636,train
random,33,2000,3532,train
random,33,2000,4846,train
random,33,2000,10516,train
random,33,2000,1934,train
random,33,2000,4600,train
random,33,2000,6598,train
random,33,2000,10471,train
random,33,2000,11223,train
random,33,2000,1864,train
random,33,2000,6997,train
random,33,2000,5166,train
random,33,2000,6593,train
random,33,2000,1666,train
random,33,2000,7434,train
random,33,2000,3832,train
random,33,2000,1126,train
random,33,2000,2583,train
random,33,2000,8534,train
random,33,2000,9787,train
random,33,2000,5845,train
random,33,2000,6813,train
random,33,2000,7813,train
random,33,2000,3030,train
random,33,2000,13803,train
random,33,2000,12341,train
random,33,2000,940,train
random,33,2000,2186,train
random,33,2000,5773,train
random,33,2000,1621,train
random,33,2000,8083,train
random,33,2000,11900,train
random,33,2000,5542,train
random,33,2000,15210,train
random,33,2000,11116,train
random,33,2000,1153,train
random,33,2000,13346,train
random,33,2000,3272,train
random,33,2000,6696,train
random,33,2000,13634,train
random,33,2000,5395,train
random,33,2000,1371,train
random,33,2000,13601,train
random,33,2000,3337,train
random,33,2000,10641,train
random,33,2000,70,train
random,33,2000,3239,train
random,33,2000,3436,train
random,33,2000,9540,train
random,33,2000,6502,train
random,33,2000,12301,train
random,33,2000,997,train
random,33,2000,1878,train
random,33,2000,3414,train
random,33,2000,9906,train
random,33,2000,10446,train
random,33,2000,15080,train
random,33,2000,3959,train
random,33,2000,5641,train
random,33,2000,2562,train
random,33,2000,14285,train
random,33,2000,14920,train
random,33,2000,7729,train
random,33,2000,14492,train
random,33,2000,765,train
random,33,2000,5865,train
random,33,2000,12793,train
random,33,2000,14868,train
random,33,2000,8700,train
random,33,2000,9585,train
random,33,2000,836,train
random,33,2000,8270,train
random,33,2000,12903,train
random,33,2000,14879,train
random,33,2000,7526,train
random,33,2000,1972,train
random,33,2000,2949,train
random,33,2000,14546,train
random,33,2000,15137,train
random,33,2000,12848,train
random,33,2000,4627,train
random,33,2000,13624,train
random,33,2000,12200,train
random,33,2000,12318,train
random,33,2000,10410,train
random,33,2000,10379,train
random,33,2000,7207,train
random,33,2000,9309,train
random,33,2000,8640,train
random,33,2000,5608,train
random,33,2000,7175,train
random,33,2000,5244,train
random,33,2000,13731,train
random,33,2000,10483,train
random,33,2000,5905,train
random,33,2000,8685,train
random,33,2000,3172,train
random,33,2000,6535,train
random,33,2000,7798,train
random,33,2000,4961,train
random,33,2000,14974,train
random,33,2000,14606,train
random,33,2000,12007,train
random,33,2000,6122,train
random,33,2000,11497,train
random,33,2000,12907,train
random,33,2000,12678,train
random,33,2000,4040,train
random,33,2000,7342,train
random,33,2000,5989,train
random,33,2000,3652,train
random,33,2000,12539,train
random,33,2000,2920,train
random,33,2000,8947,train
random,33,2000,7327,train
random,33,2000,7017,train
random,33,2000,5436,train
random,33,2000,3638,train
random,33,2000,12804,train
random,33,2000,7431,train
random,33,2000,10683,train
random,33,2000,5433,train
random,33,2000,8762,train
random,33,2000,1777,train
random,33,2000,5953,train
random,33,2000,4587,train
random,33,2000,1570,train
random,33,2000,3100,train
random,33,2000,6749,train
random,33,2000,13812,train
random,33,2000,7986,train
random,33,2000,1804,train
random,33,2000,1222,train
random,33,2000,12145,train
random,33,2000,5394,train
random,33,2000,11788,train
random,33,2000,7117,train
random,33,2000,13418,train
random,33,2000,10570,train
random,33,2000,11020,train
random,33,2000,1223,train
random,33,2000,10297,train
random,33,2000,5410,train
random,33,2000,5970,train
random,33,2000,8048,train
random,33,2000,7006,train
random,33,2000,8430,train
random,33,2000,8691,train
random,33,2000,1533,train
random,33,2000,9935,train
random,33,2000,12551,train
random,33,2000,4281,train
random,33,2000,503,train
random,33,2000,12068,train
random,33,2000,3720,train
random,33,2000,8290,train
random,33,2000,11472,train
random,33,2000,6296,train
random,33,2000,13546,train
random,33,2000,4392,train
random,33,2000,3802,train
