split,seed,target_train_size,mol_id,split_role
random,55,1000,5135,train
random,55,1000,832,train
random,55,1000,10088,train
random,55,1000,9393,train
random,55,1000,4109,train
random,55,1000,15023,train
random,55,1000,9844,train
random,55,1000,4197,train
random,55,1000,6306,train
random,55,1000,5885,train
random,55,1000,7456,train
random,55,1000,13542,train
random,55,1000,10696,train
random,55,1000,2722,train
random,55,1000,9290,train
random,55,1000,8321,train
random,55,1000,5852,train
random,55,1000,10759,train
random,55,1000,11562,train
random,55,1000,4611,train
random,55,1000,10716,train
random,55,1000,10301,train
random,55,1000,3745,train
random,55,1000,6345,train
random,55,1000,9777,train
random,55,1000,11209,train
random,55,1000,9889,train
random,55,1000,9982,train
random,55,1000,400,train
random,55,1000,12246,train
random,55,1000,9315,train
random,55,1000,8229,train
random,55,1000,4093,train
random,55,1000,7626,train
random,55,1000,7302,train
random,55,1000,13464,train
random,55,1000,1204,train
random,55,1000,14915,train
random,55,1000,1764,train
random,55,1000,9633,train
random,55,1000,730,train
random,55,1000,15129,train
random,55,1000,466,train
random,55,1000,1254,train
random,55,1000,13666,train
random,55,1000,11578,train
random,55,1000,10629,train
random,55,1000,8716,train
random,55,1000,7632,train
random,55,1000,1734,train
random,55,1000,4464,train
random,55,1000,299,train
random,55,1000,12838,train
random,55,1000,9956,train
random,55,1000,1364,train
random,55,1000,5428,train
random,55,1000,7631,train
random,55,1000,3571,train
random,55,1000,2982,train
random,55,1000,5515,train
random,55,1000,5155,train
random,55,1000,1985,train
random,55,1000,13842,train
random,55,1000,4163,train
random,55,1000,9150,train
random,55,1000,14502,train
random,55,1000,8358,train
random,55,1000,1588,train
random,55,1000,222,train
random,55,1000,8639,train
random,55,1000,9682,train
random,55,1000,2750,train
random,55,1000,7777,train
random,55,1000,747,train
random,55,1000,14376,train
random,55,1000,6257,train
random,55,1000,10152,train
random,55,1000,8231,train
random,55,1000,5152,train
random,55,1000,6004,train
random,55,1000,5546,train
random,55,1000,1792,train
random,55,1000,12463,train
random,55,1000,10011,train
random,55,1000,2415,train
random,55,1000,7205,train
random,55,1000,13104,train
random,55,1000,6886,train
random,55,1000,1551,train
random,55,1000,2670,train
random,55,1000,2839,train
random,55,1000,4484,train
random,55,1000,8943,train
random,55,1000,12072,train
random,55,1000,12296,train
random,55,1000,3333,train
random,55,1000,9814,train
random,55,1000,9514,train
random,55,1000,92,train
random,55,1000,2492,train
random,55,1000,2379,train
random,55,1000,10158,train
random,55,1000,14444,train
random,55,1000,8858,train
random,55,1000,3853,train
random,55,1000,1818,train
random,55,1000,9157,train
random,55,1000,10388,train
random,55,1000,126,train
random,55,1000,9398,train
random,55,1000,13305,train
random,55,1000,6052,train
random,55,1000,3181,train
random,55,1000,10251,train
random,55,1000,5492,train
random,55,1000,3727,train
random,55,1000,10867,train
random,55,1000,9848,train
random,55,1000,12784,train
random,55,1000,13499,train
random,55,1000,13457,train
random,55,1000,4752,train
random,55,1000,1614,train
random,55,1000,7457,train
random,55,1000,3661,train
random,55,1000,8468,train
random,55,1000,13234,train
random,55,1000,11015,train
random,55,1000,5265,train
random,55,1000,698,train
random,55,1000,6910,train
random,55,1000,7062,train
random,55,1000,6284,train
random,55,1000,13402,train
random,55,1000,12732,train
random,55,1000,4446,train
random,55,1000,1625,train
random,55,1000,9159,train
random,55,1000,14902,train
random,55,1000,1502,train
random,55,1000,13309,train
random,55,1000,14145,train
random,55,1000,11347,train
random,55,1000,4096,train
random,55,1000,5915,train
random,55,1000,7038,train
random,55,1000,1032,train
random,55,1000,13210,train
random,55,1000,7930,train
random,55,1000,4920,train
random,55,1000,14867,train
random,55,1000,12733,train
random,55,1000,851,train
random,55,1000,10308,train
random,55,1000,8146,train
random,55,1000,8789,train
random,55,1000,1585,train
random,55,1000,10492,train
random,55,1000,11360,train
random,55,1000,11161,train
random,55,1000,3531,train
random,55,1000,11268,train
random,55,1000,6174,train
random,55,1000,9992,train
random,55,1000,1543,train
random,55,1000,1519,train
random,55,1000,10601,train
random,55,1000,2667,train
random,55,1000,14289,train
random,55,1000,7060,train
random,55,1000,887,train
random,55,1000,14279,train
random,55,1000,10621,train
random,55,1000,496,train
random,55,1000,985,train
random,55,1000,4595,train
random,55,1000,5807,train
random,55,1000,6902,train
random,55,1000,13050,train
random,55,1000,2426,train
random,55,1000,13263,train
random,55,1000,13620,train
random,55,1000,6433,train
random,55,1000,8180,train
random,55,1000,14090,train
random,55,1000,8320,train
random,55,1000,442,train
random,55,1000,1889,train
random,55,1000,14408,train
random,55,1000,2196,train
random,55,1000,11468,train
random,55,1000,7448,train
random,55,1000,465,train
random,55,1000,5318,train
random,55,1000,7845,train
random,55,1000,6112,train
random,55,1000,11196,train
random,55,1000,11980,train
random,55,1000,10739,train
random,55,1000,4365,train
random,55,1000,11567,train
random,55,1000,648,train
random,55,1000,6360,train
random,55,1000,6651,train
random,55,1000,2173,train
random,55,1000,3122,train
random,55,1000,2548,train
random,55,1000,10897,train
random,55,1000,10604,train
random,55,1000,2480,train
random,55,1000,10637,train
random,55,1000,9481,train
random,55,1000,11684,train
random,55,1000,4329,train
random,55,1000,8249,train
random,55,1000,5681,train
random,55,1000,5832,train
random,55,1000,11479,train
random,55,1000,13844,train
random,55,1000,1953,train
random,55,1000,644,train
random,55,1000,7140,train
random,55,1000,393,train
random,55,1000,14812,train
random,55,1000,2157,train
random,55,1000,4657,train
random,55,1000,1021,train
random,55,1000,1793,train
random,55,1000,14162,train
random,55,1000,7095,train
random,55,1000,3217,train
random,55,1000,13196,train
random,55,1000,11799,train
random,55,1000,14223,train
random,55,1000,7503,train
random,55,1000,3399,train
random,55,1000,6648,train
random,55,1000,500,train
random,55,1000,1011,train
random,55,1000,9140,train
random,55,1000,5730,train
random,55,1000,2872,train
random,55,1000,11310,train
random,55,1000,13120,train
random,55,1000,3519,train
random,55,1000,765,train
random,55,1000,4836,train
random,55,1000,6188,train
random,55,1000,581,train
random,55,1000,10583,train
random,55,1000,5961,train
random,55,1000,2226,train
random,55,1000,84,train
random,55,1000,10368,train
random,55,1000,11902,train
random,55,1000,4413,train
random,55,1000,9979,train
random,55,1000,3933,train
random,55,1000,4548,train
random,55,1000,9631,train
random,55,1000,8625,train
random,55,1000,14678,train
random,55,1000,14875,train
random,55,1000,2680,train
random,55,1000,9266,train
random,55,1000,9476,train
random,55,1000,11393,train
random,55,1000,14541,train
random,55,1000,4798,train
random,55,1000,1954,train
random,55,1000,1750,train
random,55,1000,12780,train
random,55,1000,13392,train
random,55,1000,7318,train
random,55,1000,9603,train
random,55,1000,3711,train
