split,seed,target_train_size,mol_id,split_role
scaffold,22,8000,2803,train
scaffold,22,8000,8469,train
scaffold,22,8000,11263,train
scaffold,22,8000,10617,train
scaffold,22,8000,6785,train
scaffold,22,8000,11074,train
scaffold,22,8000,14401,train
scaffold,22,8000,4836,train
scaffold,22,8000,4856,train
scaffold,22,8000,3199,train
scaffold,22,8000,10774,train
scaffold,22,8000,11625,train
scaffold,22,8000,3205,train
scaffold,22,8000,12385,train
scaffold,22,8000,12534,train
scaffold,22,8000,4132,train
scaffold,22,8000,1979,train
scaffold,22,8000,8658,train
scaffold,22,8000,9267,train
scaffold,22,8000,11346,train
scaffold,22,8000,8780,train
scaffold,22,8000,14499,train
scaffold,22,8000,1443,train
scaffold,22,8000,6210,train
scaffold,22,8000,9272,train
scaffold,22,8000,7357,train
scaffold,22,8000,2807,train
scaffold,22,8000,4743,train
scaffold,22,8000,898,train
scaffold,22,8000,11161,train
scaffold,22,8000,14673,train
scaffold,22,8000,13821,train
scaffold,22,8000,13729,train
scaffold,22,8000,2322,train
scaffold,22,8000,9679,train
scaffold,22,8000,11895,train
scaffold,22,8000,10233,train
scaffold,22,8000,12114,train
scaffold,22,8000,9763,train
scaffold,22,8000,14560,train
scaffold,22,8000,12095,train
scaffold,22,8000,14891,train
scaffold,22,8000,205,train
scaffold,22,8000,3635,train
scaffold,22,8000,1370,train
scaffold,22,8000,9121,train
scaffold,22,8000,360,train
scaffold,22,8000,5394,train
scaffold,22,8000,12720,train
scaffold,22,8000,13059,train
scaffold,22,8000,3358,train
scaffold,22,8000,568,train
scaffold,22,8000,1004,train
scaffold,22,8000,13376,train
scaffold,22,8000,11868,train
scaffold,22,8000,10907,train
scaffold,22,8000,2844,train
scaffold,22,8000,1723,train
scaffold,22,8000,14165,train
scaffold,22,8000,6821,train
scaffold,22,8000,995,train
scaffold,22,8000,9760,train
scaffold,22,8000,14559,train
scaffold,22,8000,6022,train
scaffold,22,8000,6691,train
scaffold,22,8000,2012,train
scaffold,22,8000,2950,train
scaffold,22,8000,9361,train
scaffold,22,8000,3146,train
scaffold,22,8000,2790,train
scaffold,22,8000,1328,train
scaffold,22,8000,10653,train
scaffold,22,8000,2326,train
scaffold,22,8000,7003,train
scaffold,22,8000,13390,train
scaffold,22,8000,13064,train
scaffold,22,8000,8131,train
scaffold,22,8000,12207,train
scaffold,22,8000,11064,train
scaffold,22,8000,9354,train
scaffold,22,8000,5620,train
scaffold,22,8000,13539,train
scaffold,22,8000,5492,train
scaffold,22,8000,1664,train
scaffold,22,8000,10290,train
scaffold,22,8000,10522,train
scaffold,22,8000,14085,train
scaffold,22,8000,12452,train
scaffold,22,8000,4024,train
scaffold,22,8000,11411,train
scaffold,22,8000,11795,train
scaffold,22,8000,9081,train
scaffold,22,8000,15049,train
scaffold,22,8000,14591,train
scaffold,22,8000,4060,train
scaffold,22,8000,834,train
scaffold,22,8000,2596,train
scaffold,22,8000,12794,train
scaffold,22,8000,4376,train
scaffold,22,8000,7594,train
scaffold,22,8000,6588,train
scaffold,22,8000,9908,train
scaffold,22,8000,12820,train
scaffold,22,8000,539,train
scaffold,22,8000,4895,train
scaffold,22,8000,12935,train
scaffold,22,8000,1786,train
scaffold,22,8000,2534,train
scaffold,22,8000,812,train
scaffold,22,8000,4533,train
scaffold,22,8000,10005,train
scaffold,22,8000,9712,train
scaffold,22,8000,2089,train
scaffold,22,8000,1737,train
scaffold,22,8000,10167,train
scaffold,22,8000,11946,train
scaffold,22,8000,4649,train
scaffold,22,8000,7627,train
scaffold,22,8000,9298,train
scaffold,22,8000,6687,train
scaffold,22,8000,8656,train
scaffold,22,8000,300,train
scaffold,22,8000,14736,train
scaffold,22,8000,9688,train
scaffold,22,8000,11880,train
scaffold,22,8000,6996,train
scaffold,22,8000,11282,train
scaffold,22,8000,13823,train
scaffold,22,8000,9435,train
scaffold,22,8000,6331,train
scaffold,22,8000,12117,train
scaffold,22,8000,6408,train
scaffold,22,8000,4902,train
scaffold,22,8000,1992,train
scaffold,22,8000,14388,train
scaffold,22,8000,10685,train
scaffold,22,8000,247,train
scaffold,22,8000,10793,train
scaffold,22,8000,13549,train
scaffold,22,8000,9766,train
scaffold,22,8000,93,train
scaffold,22,8000,11804,train
scaffold,22,8000,4174,train
scaffold,22,8000,10554,train
scaffold,22,8000,13680,train
scaffold,22,8000,2306,train
scaffold,22,8000,3694,train
scaffold,22,8000,7807,train
scaffold,22,8000,6297,train
scaffold,22,8000,12624,train
scaffold,22,8000,8370,train
scaffold,22,8000,11874,train
scaffold,22,8000,2906,train
scaffold,22,8000,2882,train
scaffold,22,8000,10934,train
scaffold,22,8000,11442,train
scaffold,22,8000,1491,train
scaffold,22,8000,1120,train
scaffold,22,8000,9295,train
scaffold,22,8000,8816,train
scaffold,22,8000,10320,train
scaffold,22,8000,14664,train
scaffold,22,8000,11342,train
scaffold,22,8000,12872,train
scaffold,22,8000,15186,train
scaffold,22,8000,10026,train
scaffold,22,8000,6734,train
scaffold,22,8000,9281,train
scaffold,22,8000,9546,train
scaffold,22,8000,7693,train
scaffold,22,8000,2928,train
scaffold,22,8000,7471,train
scaffold,22,8000,8959,train
scaffold,22,8000,11428,train
scaffold,22,8000,194,train
scaffold,22,8000,2841,train
scaffold,22,8000,3040,train
scaffold,22,8000,6902,train
scaffold,22,8000,8040,train
scaffold,22,8000,11105,train
scaffold,22,8000,1985,train
scaffold,22,8000,8031,train
scaffold,22,8000,6827,train
scaffold,22,8000,837,train
scaffold,22,8000,1025,train
scaffold,22,8000,9804,train
scaffold,22,8000,12891,train
scaffold,22,8000,12419,train
scaffold,22,8000,8740,train
scaffold,22,8000,8716,train
scaffold,22,8000,8838,train
scaffold,22,8000,882,train
scaffold,22,8000,10353,train
scaffold,22,8000,6980,train
scaffold,22,8000,10014,train
scaffold,22,8000,9492,train
scaffold,22,8000,12887,train
scaffold,22,8000,7254,train
scaffold,22,8000,8675,train
scaffold,22,8000,8468,train
scaffold,22,8000,8907,train
scaffold,22,8000,6974,train
scaffold,22,8000,8427,train
scaffold,22,8000,10074,train
scaffold,22,8000,2138,train
scaffold,22,8000,11830,train
scaffold,22,8000,12434,train
scaffold,22,8000,10789,train
scaffold,22,8000,6031,train
scaffold,22,8000,1392,train
scaffold,22,8000,9561,train
scaffold,22,8000,2817,train
scaffold,22,8000,7844,train
scaffold,22,8000,11284,train
scaffold,22,8000,10240,train
scaffold,22,8000,9649,train
scaffold,22,8000,11716,train
scaffold,22,8000,2859,train
scaffold,22,8000,10574,train
scaffold,22,8000,6327,train
scaffold,22,8000,11846,train
scaffold,22,8000,10428,train
scaffold,22,8000,656,train
scaffold,22,8000,9914,train
scaffold,22,8000,9350,train
scaffold,22,8000,8035,train
scaffold,22,8000,12943,train
scaffold,22,8000,8446,train
scaffold,22,8000,12171,train
scaffold,22,8000,11561,train
scaffold,22,8000,3075,train
scaffold,22,8000,6915,train
scaffold,22,8000,7515,train
scaffold,22,8000,6344,train
scaffold,22,8000,10262,train
scaffold,22,8000,13263,train
scaffold,22,8000,1458,train
scaffold,22,8000,658,train
scaffold,22,8000,6365,train
scaffold,22,8000,5333,train
scaffold,22,8000,3334,train
scaffold,22,8000,2751,train
scaffold,22,8000,9301,train
scaffold,22,8000,12279,train
scaffold,22,8000,8349,train
scaffold,22,8000,4373,train
scaffold,22,8000,15114,train
scaffold,22,8000,11194,train
scaffold,22,8000,6533,train
scaffold,22,8000,13114,train
scaffold,22,8000,9390,train
scaffold,22,8000,8039,train
scaffold,22,8000,13593,train
scaffold,22,8000,2304,train
scaffold,22,8000,9411,train
scaffold,22,8000,12692,train
scaffold,22,8000,9765,train
scaffold,22,8000,2962,train
scaffold,22,8000,8043,train
scaffold,22,8000,6039,train
scaffold,22,8000,619,train
scaffold,22,8000,9459,train
scaffold,22,8000,8241,train
scaffold,22,8000,8565,train
scaffold,22,8000,6757,train
scaffold,22,8000,6364,train
scaffold,22,8000,6698,train
scaffold,22,8000,3162,train
scaffold,22,8000,1310,train
scaffold,22,8000,11931,train
scaffold,22,8000,7386,train
scaffold,22,8000,9724,train
scaffold,22,8000,6959,train
scaffold,22,8000,4898,train
scaffold,22,8000,8024,train
scaffold,22,8000,4476,train
scaffold,22,8000,11536,train
scaffold,22,8000,773,train
scaffold,22,8000,9750,train
scaffold,22,8000,1912,train
scaffold,22,8000,6264,train
scaffold,22,8000,9456,train
scaffold,22,8000,3907,train
scaffold,22,8000,2182,train
scaffold,22,8000,14811,train
scaffold,22,8000,9214,train
scaffold,22,8000,1818,train
scaffold,22,8000,11608,train
scaffold,22,8000,10082,train
scaffold,22,8000,5796,train
scaffold,22,8000,9671,train
scaffold,22,8000,924,train
scaffold,22,8000,8759,train
scaffold,22,8000,6168,train
scaffold,22,8000,4863,train
scaffold,22,8000,4910,train
scaffold,22,8000,13119,train
scaffold,22,8000,2634,train
scaffold,22,8000,9209,train
scaffold,22,8000,12323,train
scaffold,22,8000,5806,train
scaffold,22,8000,14509,train
scaffold,22,8000,11800,train
scaffold,22,8000,10435,train
scaffold,22,8000,2590,train
scaffold,22,8000,3842,train
scaffold,22,8000,474,train
scaffold,22,8000,5466,train
scaffold,22,8000,15183,train
scaffold,22,8000,6934,train
scaffold,22,8000,13721,train
scaffold,22,8000,5809,train
scaffold,22,8000,9867,train
scaffold,22,8000,12341,train
scaffold,22,8000,5362,train
scaffold,22,8000,2554,train
scaffold,22,8000,5641,train
scaffold,22,8000,14088,train
scaffold,22,8000,12241,train
scaffold,22,8000,6189,train
scaffold,22,8000,13104,train
scaffold,22,8000,8001,train
scaffold,22,8000,13427,train
scaffold,22,8000,14669,train
scaffold,22,8000,12364,train
scaffold,22,8000,11651,train
scaffold,22,8000,6695,train
scaffold,22,8000,7265,train
scaffold,22,8000,12743,train
scaffold,22,8000,922,train
scaffold,22,8000,5621,train
scaffold,22,8000,2763,train
scaffold,22,8000,6521,train
scaffold,22,8000,1977,train
scaffold,22,8000,1269,train
scaffold,22,8000,2783,train
scaffold,22,8000,15224,train
scaffold,22,8000,13158,train
scaffold,22,8000,8705,train
scaffold,22,8000,14971,train
scaffold,22,8000,8749,train
scaffold,22,8000,5478,train
scaffold,22,8000,2316,train
scaffold,22,8000,13123,train
scaffold,22,8000,4617,train
scaffold,22,8000,9258,train
scaffold,22,8000,623,train
scaffold,22,8000,1183,train
scaffold,22,8000,3415,train
scaffold,22,8000,11426,train
scaffold,22,8000,7159,train
scaffold,22,8000,10534,train
scaffold,22,8000,13874,train
scaffold,22,8000,5940,train
scaffold,22,8000,14138,train
scaffold,22,8000,5449,train
scaffold,22,8000,5580,train
scaffold,22,8000,14555,train
scaffold,22,8000,2644,train
scaffold,22,8000,3970,train
scaffold,22,8000,10533,train
scaffold,22,8000,5146,train
scaffold,22,8000,4615,train
scaffold,22,8000,2929,train
scaffold,22,8000,12896,train
scaffold,22,8000,2752,train
scaffold,22,8000,9253,train
scaffold,22,8000,12146,train
scaffold,22,8000,8194,train
scaffold,22,8000,14900,train
scaffold,22,8000,12072,train
scaffold,22,8000,2900,train
scaffold,22,8000,1307,train
scaffold,22,8000,5709,train
scaffold,22,8000,5844,train
scaffold,22,8000,13452,train
scaffold,22,8000,5184,train
scaffold,22,8000,14995,train
scaffold,22,8000,4078,train
scaffold,22,8000,3862,train
scaffold,22,8000,13829,train
scaffold,22,8000,5488,train
scaffold,22,8000,1937,train
scaffold,22,8000,1714,train
scaffold,22,8000,2500,train
scaffold,22,8000,5177,train
scaffold,22,8000,10732,train
scaffold,22,8000,3888,train
scaffold,22,8000,5223,train
scaffold,22,8000,9738,train
scaffold,22,8000,6908,train
scaffold,22,8000,6261,train
scaffold,22,8000,7833,train
scaffold,22,8000,6829,train
scaffold,22,8000,14831,train
scaffold,22,8000,9010,train
scaffold,22,8000,1769,train
scaffold,22,8000,9795,train
scaffold,22,8000,2785,train
scaffold,22,8000,1449,train
scaffold,22,8000,12309,train
scaffold,22,8000,4527,train
scaffold,22,8000,1532,train
scaffold,22,8000,7593,train
scaffold,22,8000,7486,train
scaffold,22,8000,11468,train
scaffold,22,8000,1784,train
scaffold,22,8000,5254,train
scaffold,22,8000,11735,train
scaffold,22,8000,10472,train
scaffold,22,8000,445,train
scaffold,22,8000,7960,train
scaffold,22,8000,2749,train
scaffold,22,8000,9762,train
scaffold,22,8000,2033,train
scaffold,22,8000,9040,train
scaffold,22,8000,7250,train
scaffold,22,8000,10648,train
scaffold,22,8000,14293,train
scaffold,22,8000,2609,train
scaffold,22,8000,8117,train
scaffold,22,8000,9988,train
scaffold,22,8000,1502,train
scaffold,22,8000,5950,train
scaffold,22,8000,14229,train
scaffold,22,8000,769,train
scaffold,22,8000,5827,train
scaffold,22,8000,1700,train
scaffold,22,8000,8790,train
scaffold,22,8000,10764,train
scaffold,22,8000,13548,train
scaffold,22,8000,4339,train
scaffold,22,8000,715,train
scaffold,22,8000,280,train
scaffold,22,8000,7427,train
scaffold,22,8000,9104,train
scaffold,22,8000,4830,train
scaffold,22,8000,13273,train
scaffold,22,8000,7965,train
scaffold,22,8000,10640,train
scaffold,22,8000,14780,train
scaffold,22,8000,4704,train
scaffold,22,8000,5934,train
scaffold,22,8000,1538,train
scaffold,22,8000,4323,train
scaffold,22,8000,12201,train
scaffold,22,8000,9284,train
scaffold,22,8000,10391,train
scaffold,22,8000,13880,train
scaffold,22,8000,13827,train
scaffold,22,8000,10124,train
scaffold,22,8000,14797,train
scaffold,22,8000,8798,train
scaffold,22,8000,496,train
scaffold,22,8000,12122,train
scaffold,22,8000,12396,train
scaffold,22,8000,1553,train
scaffold,22,8000,1232,train
scaffold,22,8000,9189,train
scaffold,22,8000,5899,train
scaffold,22,8000,1573,train
scaffold,22,8000,1847,train
scaffold,22,8000,5608,train
scaffold,22,8000,11167,train
scaffold,22,8000,9191,train
scaffold,22,8000,6302,train
scaffold,22,8000,9418,train
scaffold,22,8000,2307,train
scaffold,22,8000,8911,train
scaffold,22,8000,1729,train
scaffold,22,8000,14157,train
scaffold,22,8000,10752,train
scaffold,22,8000,12321,train
scaffold,22,8000,13522,train
scaffold,22,8000,10145,train
scaffold,22,8000,8417,train
scaffold,22,8000,11606,train
scaffold,22,8000,9141,train
scaffold,22,8000,10352,train
scaffold,22,8000,4047,train
scaffold,22,8000,3503,train
scaffold,22,8000,5946,train
scaffold,22,8000,9527,train
scaffold,22,8000,6714,train
scaffold,22,8000,4280,train
scaffold,22,8000,9441,train
scaffold,22,8000,6971,train
scaffold,22,8000,6334,train
scaffold,22,8000,7446,train
scaffold,22,8000,690,train
scaffold,22,8000,3553,train
scaffold,22,8000,11232,train
scaffold,22,8000,13291,train
scaffold,22,8000,4004,train
scaffold,22,8000,14613,train
scaffold,22,8000,1721,train
scaffold,22,8000,8086,train
scaffold,22,8000,10227,train
scaffold,22,8000,694,train
scaffold,22,8000,9781,train
scaffold,22,8000,3544,train
scaffold,22,8000,11533,train
scaffold,22,8000,11035,train
scaffold,22,8000,10717,train
scaffold,22,8000,8118,train
scaffold,22,8000,433,train
scaffold,22,8000,7640,train
scaffold,22,8000,14985,train
scaffold,22,8000,9028,train
scaffold,22,8000,14256,train
scaffold,22,8000,652,train
scaffold,22,8000,7106,train
scaffold,22,8000,13472,train
scaffold,22,8000,5912,train
scaffold,22,8000,12857,train
scaffold,22,8000,8123,train
scaffold,22,8000,12015,train
scaffold,22,8000,4865,train
scaffold,22,8000,12418,train
scaffold,22,8000,14711,train
scaffold,22,8000,14083,train
scaffold,22,8000,14978,train
scaffold,22,8000,2872,train
scaffold,22,8000,5736,train
scaffold,22,8000,241,train
scaffold,22,8000,8156,train
scaffold,22,8000,2280,train
scaffold,22,8000,705,train
scaffold,22,8000,8395,train
scaffold,22,8000,1765,train
scaffold,22,8000,10365,train
scaffold,22,8000,12716,train
scaffold,22,8000,1543,train
scaffold,22,8000,4351,train
scaffold,22,8000,3410,train
scaffold,22,8000,10126,train
scaffold,22,8000,11600,train
scaffold,22,8000,15067,train
scaffold,22,8000,7703,train
scaffold,22,8000,2338,train
scaffold,22,8000,4340,train
scaffold,22,8000,9807,train
scaffold,22,8000,4663,train
scaffold,22,8000,11417,train
scaffold,22,8000,12274,train
scaffold,22,8000,451,train
scaffold,22,8000,504,train
scaffold,22,8000,8711,train
scaffold,22,8000,9870,train
scaffold,22,8000,595,train
scaffold,22,8000,14779,train
scaffold,22,8000,1595,train
scaffold,22,8000,3771,train
scaffold,22,8000,9008,train
scaffold,22,8000,3610,train
scaffold,22,8000,8786,train
scaffold,22,8000,10010,train
scaffold,22,8000,10635,train
scaffold,22,8000,610,train
scaffold,22,8000,7891,train
scaffold,22,8000,7609,train
scaffold,22,8000,10215,train
scaffold,22,8000,7282,train
scaffold,22,8000,30,train
scaffold,22,8000,2011,train
scaffold,22,8000,11677,train
scaffold,22,8000,458,train
scaffold,22,8000,11557,train
scaffold,22,8000,8968,train
scaffold,22,8000,310,train
scaffold,22,8000,12198,train
scaffold,22,8000,8962,train
scaffold,22,8000,5887,train
scaffold,22,8000,8392,train
scaffold,22,8000,11925,train
scaffold,22,8000,4668,train
scaffold,22,8000,5595,train
scaffold,22,8000,374,train
scaffold,22,8000,8261,train
scaffold,22,8000,11611,train
scaffold,22,8000,11987,train
scaffold,22,8000,12368,train
scaffold,22,8000,3857,train
scaffold,22,8000,8340,train
scaffold,22,8000,12799,train
scaffold,22,8000,853,train
scaffold,22,8000,3843,train
scaffold,22,8000,15231,train
scaffold,22,8000,1016,train
scaffold,22,8000,8348,train
scaffold,22,8000,3030,train
scaffold,22,8000,15050,train
scaffold,22,8000,1410,train
scaffold,22,8000,9227,train
scaffold,22,8000,13609,train
scaffold,22,8000,7176,train
scaffold,22,8000,4535,train
scaffold,22,8000,512,train
scaffold,22,8000,7173,train
scaffold,22,8000,13183,train
scaffold,22,8000,14886,train
scaffold,22,8000,10558,train
scaffold,22,8000,3891,train
scaffold,22,8000,4107,train
scaffold,22,8000,5023,train
scaffold,22,8000,8287,train
scaffold,22,8000,2765,train
scaffold,22,8000,13077,train
scaffold,22,8000,9223,train
scaffold,22,8000,5812,train
scaffold,22,8000,7219,train
scaffold,22,8000,4703,train
scaffold,22,8000,929,train
scaffold,22,8000,6529,train
scaffold,22,8000,8515,train
scaffold,22,8000,12191,train
scaffold,22,8000,1239,train
scaffold,22,8000,14065,train
scaffold,22,8000,13086,train
scaffold,22,8000,7899,train
scaffold,22,8000,3605,train
scaffold,22,8000,1614,train
scaffold,22,8000,9619,train
scaffold,22,8000,6274,train
scaffold,22,8000,10451,train
scaffold,22,8000,13914,train
scaffold,22,8000,803,train
scaffold,22,8000,12108,train
scaffold,22,8000,11672,train
scaffold,22,8000,7571,train
scaffold,22,8000,13473,train
scaffold,22,8000,4504,train
scaffold,22,8000,9857,train
scaffold,22,8000,13045,train
scaffold,22,8000,678,train
scaffold,22,8000,9500,train
scaffold,22,8000,13982,train
scaffold,22,8000,12082,train
scaffold,22,8000,11523,train
scaffold,22,8000,12779,train
scaffold,22,8000,14670,train
scaffold,22,8000,11243,train
scaffold,22,8000,9987,train
scaffold,22,8000,6898,train
scaffold,22,8000,3918,train
scaffold,22,8000,1778,train
scaffold,22,8000,11774,train
scaffold,22,8000,5027,train
scaffold,22,8000,1461,train
scaffold,22,8000,5297,train
scaffold,22,8000,12556,train
scaffold,22,8000,2760,train
scaffold,22,8000,9186,train
scaffold,22,8000,4587,train
scaffold,22,8000,8244,train
scaffold,22,8000,2623,train
scaffold,22,8000,11566,train
scaffold,22,8000,5838,train
scaffold,22,8000,12084,train
scaffold,22,8000,6598,train
scaffold,22,8000,1808,train
scaffold,22,8000,12407,train
scaffold,22,8000,88,train
scaffold,22,8000,2440,train
scaffold,22,8000,8730,train
scaffold,22,8000,13639,train
scaffold,22,8000,5313,train
scaffold,22,8000,13875,train
scaffold,22,8000,6304,train
scaffold,22,8000,2287,train
scaffold,22,8000,750,train
scaffold,22,8000,41,train
scaffold,22,8000,9182,train
scaffold,22,8000,54,train
scaffold,22,8000,14131,train
scaffold,22,8000,8161,train
scaffold,22,8000,10548,train
scaffold,22,8000,3744,train
scaffold,22,8000,8438,train
scaffold,22,8000,10389,train
scaffold,22,8000,9145,train
scaffold,22,8000,2330,train
scaffold,22,8000,10162,train
scaffold,22,8000,1275,train
scaffold,22,8000,805,train
scaffold,22,8000,11624,train
scaffold,22,8000,832,train
scaffold,22,8000,4356,train
scaffold,22,8000,5759,train
